gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type	perturbation	condition
Wapl	-0.109025081949504	6.45480418791043	0.106972413782731	0.743617683121441	0.972929821956646	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Crmp1	-0.119973584876242	6.57778919759192	0.106897468361296	0.74370435430644	0.972929821956646	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Aagab	0.100929217528213	6.58799513284575	0.106454898400674	0.7442168545502	0.973125103694031	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arpp19	-0.0841688791311894	7.22101376364288	0.10622027220559	0.744489032115081	0.973125103694031	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lrrc7	-0.0476361876675526	11.1269662527518	0.106192940061923	0.744520760321667	0.973125103694031	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Map3k7	-0.109887992540425	6.49684354062965	0.105848550278054	0.744920928860111	0.973357415554448	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
4930402H24Rik	-0.0539325805163418	8.85816105497266	0.105206232191209	0.745669207200564	0.974044313644677	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Atp5l	0.118198033744353	6.19385097384357	0.104713226210997	0.746245256308303	0.974078548973017	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Fbxo41	0.116322020247721	6.26653030326443	0.104508182813078	0.746485278790508	0.974078548973017	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cdc42	0.0772907481516625	7.46476629087969	0.104478630780644	0.74651989364596	0.974078548973017	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Atg5	0.134450802871137	6.07465964945675	0.104422378223976	0.746585798275937	0.974078548973017	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pgk1	-0.119186270952723	6.24779133861338	0.103800026135335	0.747316248365433	0.974571303397577	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Clcn3	0.0702106316783351	7.69348255282842	0.103657580978762	0.747483774926062	0.974571303397577	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Fgd4	0.0848789896624319	7.13173666401663	0.103468439792351	0.747706416092293	0.974571303397577	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cyfip1	0.092983333495748	6.87681189875796	0.103342908875476	0.747854304572455	0.974571303397577	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dlg4	0.0845590586385481	6.93708838165416	0.103035572000863	0.748216798218725	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Foxn3	0.0904290450235558	7.45771740981809	0.102824407192969	0.748466205851899	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gtf3c3	0.1131491244786	6.33002540305029	0.102075620816613	0.749352884045933	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Shtn1	-0.0812718788489289	7.19000858734931	0.101799763988609	0.749680444166793	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rmnd5a	-0.094149959498666	6.75683944047149	0.10161452340995	0.749900678532766	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dpysl2	-0.0686356109883368	7.61040052679803	0.101554447439664	0.749972150935363	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Miga2	-0.114916165111456	6.27997085200843	0.101438260932721	0.750110444160705	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pou2f1	0.0951511783971834	7.01450535116247	0.101367829799429	0.750194318644219	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arfgef3	-0.0615627478996926	8.43859526835299	0.101278251536378	0.750301041291228	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ccnl1	0.0963708388899837	6.83722825805226	0.101216367139376	0.750374800103656	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Wdr75	-0.122475252038579	6.11012634830876	0.100889579001358	0.750764704901815	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Slc30a3	0.100007509190474	6.73709472875236	0.10088157767138	0.750774260341557	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lztr1	-0.0953791820353012	6.86057778598921	0.100865769648472	0.750793140005698	0.974627938494492	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ccnc	0.0981324139679765	6.78261933186616	0.100330881951212	0.751432923541992	0.975048816808346	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Hlf	0.0858388482599777	6.97836350427893	0.100222329117379	0.75156299339455	0.975048816808346	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pcgf5	0.0979158655166343	6.85218838923373	0.0997600281278075	0.752117799902759	0.975267924708037	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pcdh1	-0.132914680246307	6.08532809032822	0.0997102559715302	0.752177615605491	0.975267924708037	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Osbpl3	0.0967561504753323	7.39427118932082	0.0990290035173054	0.752997993880803	0.975959979928653	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tiam1	0.0792405315209904	7.38137371882059	0.0986641171820608	0.753438673357076	0.975959979928653	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Fkbp1a	0.095989366706001	6.91931467705555	0.0984637920840257	0.753680990164709	0.975959979928653	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Atf7ip	-0.0756205549399049	7.20477679206455	0.0984124793644625	0.753743102497822	0.975959979928653	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ensa	0.104386479912982	6.53092817477275	0.0983436114877669	0.753826492723685	0.975959979928653	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cdh9	-0.155455964225402	7.76606363829731	0.0977487800763086	0.754548096270697	0.976202313865409	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ggps1	0.0899487327352344	6.67384795128959	0.0976296690957135	0.754692881950851	0.976202313865409	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Btbd9	-0.0590612588051363	8.36229155265436	0.0975143372262863	0.75483316633044	0.976202313865409	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Celf2	-0.0510763457475297	13.3230251640414	0.0974174797922025	0.75495104961256	0.976202313865409	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Epn1	-0.123677098831873	6.05436783007826	0.0972713073475937	0.755129075053567	0.976202313865409	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cpne9	-0.0950656518036702	6.90457689143093	0.0969824144629357	0.755481353873791	0.976369286636653	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cuedc2	-0.123118117219653	6.11188668967956	0.0967332432303643	0.755785658312413	0.976474177967262	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Osbpl1a	0.0627818239079658	8.50563358413702	0.0964275104345909	0.756159627334413	0.976574545363137	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Atg16l2	-0.114618638274162	6.16290456787538	0.0962739372754804	0.756347721634893	0.976574545363137	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ppp3r1	-0.101965758243463	7.10040368196578	0.0959086055956178	0.756795836844453	0.976574545363137	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tsc22d1	-0.0577722130977867	8.07921766848323	0.0958552794327527	0.756861324809236	0.976574545363137	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gm1043	0.0923387675243445	6.77989853480571	0.0957593584095484	0.756979172274168	0.976574545363137	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dcaf8	-0.0788428666583358	7.1710494304286	0.0951726178723469	0.757701446628623	0.97698843788108	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Antxr1	-0.12464221920926	6.48800349036958	0.0951360703963395	0.7577465169489	0.97698843788108	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tbc1d1	0.104974970293693	6.87403101014107	0.0947797747805943	0.758186398040939	0.977267651790029	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dnajc5	0.0946326069441296	6.55842406461611	0.0945079358813814	0.758522618335655	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ddx3y	-0.124584531666265	6.03310962927626	0.0943376525708288	0.758733500633131	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Zcrb1	0.114978590094026	6.15842481904993	0.0933575883982485	0.759951300077641	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Kdm1a	0.110557706504661	6.26901253512776	0.0931755988246223	0.760178203469131	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Abca3	0.0968189219839928	6.61249721435542	0.0931157767070978	0.760252842183033	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Smarca1	-0.0813465936737977	7.17024059154137	0.0931054302523506	0.760265753880668	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Qrich1	-0.0769281053926473	7.03845865422381	0.0930758125092073	0.76030271921968	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Egr1	-0.0909527038798131	6.94921390403995	0.0924269464203604	0.761114175182082	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sik2	0.0763216062707161	8.16144385690493	0.0923935255784087	0.761156054614473	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Hsd17b4	-0.115449084335171	6.07516227381878	0.0922619087526151	0.761321063279233	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Psmc5	0.115247421704198	6.04440113494019	0.091694643371703	0.762033721720839	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Nup160	0.115220639687813	6.04156312714936	0.0916536205895078	0.76208535206165	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Grina	-0.0842012420192562	7.28688561615063	0.0913962308577503	0.762409585140008	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Kdm4b	-0.111520729673243	6.29988654962949	0.0911978849180137	0.762659781019633	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pdss2	-0.0725886220826028	7.46463347255125	0.0908106007026532	0.763149163010522	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Add1	-0.0784775121992515	7.20634345450721	0.0907628182763993	0.763209620908962	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pank2	0.10643465983743	6.59302352032634	0.0905209539279106	0.763515912393604	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
B3gat1	0.113057761619163	6.34180704369812	0.0903332194119422	0.763753962836207	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ndufb8	0.11507136124158	6.0452881732915	0.0902890247818569	0.763810041562662	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Mfsd4a	0.0948253970818778	6.42292513276402	0.0901004721474674	0.76404946494776	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pfkp	0.058631497738736	7.98318861883688	0.0900534483560236	0.764109218109189	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
N4bp2l2	-0.0592711091496733	7.81352283430136	0.0899465287067169	0.764245144296596	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ctnna2	-0.0383922952687321	11.1268822340005	0.0898529862996398	0.764364136327843	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Zfr2	0.124143175316629	6.10781384724376	0.089560077594971	0.76473717249336	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tmem117	0.131253256746337	6.63350866655021	0.0894577227390201	0.764867684003527	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Fbxw2	0.0992023051145904	6.48099264410232	0.0891585394243108	0.765249636261941	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Mrtfb	-0.0465573734864731	8.92893565037677	0.0891258779847686	0.765291375710782	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Hs3st2	-0.102317331809414	7.15692163337032	0.0890895011639969	0.765337873010025	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gns	-0.0886314688972312	6.6559987747492	0.0889688849285815	0.76549212017822	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dimt1	0.10902542334288	6.13035090248854	0.0885050538485572	0.76608634258147	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pik3c3	-0.116454564581237	6.03670789028489	0.0883671959894947	0.766263281397812	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cyp46a1	0.0819781445822083	6.85946790287885	0.0883500430564013	0.766285307475593	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Slit3	-0.0595526851089678	10.0022697194437	0.0883169098847389	0.766327860364173	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Nbea	-0.0414828705937622	10.4984476024783	0.0881488515778344	0.766543831317841	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Atg4c	0.0808004035191325	7.04449245212735	0.0878330737873547	0.76695024264483	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tmem208	0.106307755796694	6.39947251513181	0.087367139676136	0.767551361762861	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Mvb12b	-0.0959360130599842	6.5309961684585	0.087242634544042	0.767712285479962	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Erp44	-0.0751823082276886	7.0441907548697	0.0868944483181231	0.768162982362922	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lmtk3	-0.0843785882941725	6.81493328004935	0.0861319226717931	0.76915344566136	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Atrx	0.0526615585079743	8.44969138613115	0.0861225298252712	0.769165675895518	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Helq	0.106419167248776	6.20141770777221	0.0861112217675206	0.769180400848237	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dhx9	0.0895470586194697	6.73332059870133	0.0860605807542356	0.769246356668606	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
mt-Co3	-0.0902522726360139	6.80995197021257	0.0860570570406338	0.769250946804496	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tnrc6c	-0.0556458320888578	8.20782419508764	0.0858131279204528	0.769568947440427	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tcf20	0.0663015363758723	7.73579290419744	0.0855683289033422	0.769888575891649	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rab3gap2	-0.0727455313221015	7.27316176158453	0.0853020056187219	0.770236872300069	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Eif5	0.0989311140100378	6.36356509264572	0.0850743073961837	0.770535123243255	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Fam120a	-0.0803286209149231	6.80891473031244	0.0846927089532787	0.771035933333545	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Nrg1	0.0548470000124848	12.6823051656099	0.0844605089679504	0.771341271891783	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Vezt	0.0614981037828959	7.698763706557	0.0842313214503463	0.771643095788854	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Bmerb1	-0.0628009666944358	7.42962470379043	0.084196205917527	0.77168937980173	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ccdc6	-0.117316542137047	5.96943156544156	0.0840989508797172	0.771817621413112	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Hsd17b12	-0.107188149367798	6.27645156187623	0.0832531144449113	0.772936356764736	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Csmd1	-0.043025708271959	12.9150354438271	0.0832307262990213	0.772966051632554	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lekr1	-0.0959887594594243	6.78799817312753	0.0831038710323497	0.773134389861847	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Eps15	-0.0985742240479578	6.33105459127938	0.0827387076773967	0.773619743601597	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Slc4a7	-0.0972466388015654	6.55929088588146	0.0824233529957539	0.774039828593807	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Prag1	-0.127631048379626	6.54089811810435	0.0824033268287394	0.774066534868618	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Btbd1	0.113128751846317	6.43722958757963	0.0823887401384482	0.774085989437188	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sbf2	0.0536219341854072	8.16388787491122	0.0823041589140487	0.77419883391339	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cacna1a	-0.0442135390438275	9.64078300519515	0.0821268976337279	0.774435531709008	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Diras2	0.107436303023293	6.49957752758722	0.0820491903191289	0.774539381788595	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ablim1	0.0439169877880349	8.92161416413933	0.0819716862718209	0.774643013233626	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gabra3	0.0753607236253475	7.28256608517004	0.0819304073194829	0.774698229373157	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dzip1	0.090576249527527	6.4802080724747	0.0818828066896167	0.774761920291165	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tubb5	-0.0971217222610391	6.76291768741484	0.0817062269104412	0.774998363885543	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ypel4	-0.109099856044283	6.30910202296763	0.081675245889901	0.775039876536132	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Zcchc18	-0.0711378488283653	7.2982857797272	0.0816629770191248	0.775056318417898	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cep162	0.128101659737193	5.7057988515251	0.0816235647736363	0.775109144991115	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ptchd1	0.0854017560205854	6.70918444182275	0.0814542501736071	0.775336244473219	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dgkh	0.064741221960776	8.15906512746831	0.0814462941533662	0.77534692205665	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cisd2	0.103720987635714	6.21357983616879	0.0812356926269082	0.775629770614207	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Foxp1	0.0592299219159046	8.55829463069882	0.081029463413504	0.775907131356052	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rasa1	0.0742595037949969	7.19156142842485	0.0810270942021702	0.775910319959367	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Stx16	-0.0992120063774088	6.32217935061175	0.0810010061492044	0.775945433901174	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Trak1	-0.0739502199049804	7.14263839427764	0.0808329251538407	0.776171813897645	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Timm9	-0.0680413380511147	7.33085426289846	0.0805930890506303	0.776495278216449	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rps7	0.105819485905164	6.13779918162703	0.0805842245497175	0.776507243632164	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pde7a	-0.0840180494718217	6.91802519924052	0.0805399869257357	0.776566966770269	0.977325969302774	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
