gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type
Gm15895	-0.816339951622953	-1.79654971165585	0.364648202704439	0.545936007177508	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Lsmem2	-0.816339951622953	-1.79654971165585	0.364648202704439	0.545936007177508	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Gm12259	-0.816339951622953	-1.79654971165585	0.364648202704439	0.545936007177508	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Top2a	-0.816339951622953	-1.79654971165585	0.364648202704439	0.545936007177508	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Gm30127	-0.816339951622953	-1.79654971165585	0.364648202704439	0.545936007177508	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Slc16a8	-0.816339951622953	-1.79654971165585	0.364648202704439	0.545936007177508	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Bin2	-0.816339951622953	-1.79654971165585	0.364648202704439	0.545936007177508	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Rasal3	-0.816339951622953	-1.79654971165585	0.364648202704439	0.545936007177508	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Cactin	-0.130398663012503	2.43001026177183	0.364646128563454	0.545937149082028	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Tchh	-0.341128482440346	-0.122266205609043	0.364538745462896	0.545996274188706	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
0610010F05Rik	-0.072210182708701	6.90204672778641	0.364268840630476	0.546144936203018	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Ccdc63	-0.264170362438829	0.114591805511017	0.364245179259348	0.546157972330821	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Zfp108	-0.115822651315272	2.94586845358028	0.364177254981716	0.546195398120729	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Gm36264	0.534689041590414	-1.33550744719222	0.364117662028693	0.546228237331825	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Psmd7	0.0715698933852001	5.21624626593625	0.364050945419479	0.546265006444718	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Tram2	-0.158630449200888	1.84560725720658	0.363969086143828	0.54631012732114	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Gm4419	0.233659077938232	0.7360460878778	0.363782458018558	0.546413022724495	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Rsbn1	-0.0685944396492939	6.07471190160016	0.363771379320312	0.546419131976994	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Sod2	0.0593204993059211	6.67739683936071	0.363729542060328	0.546442203917065	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Trpc4	-0.0703312772329742	8.25778022928333	0.363699357871234	0.546458850676819	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Ddx27	-0.0716273033763599	4.81190158292592	0.363697540143579	0.546459853194501	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Cox19	0.0884044024602601	4.35289575223157	0.363691594358676	0.546463132452458	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Trpm7	0.0826462264487251	7.22846122481375	0.363545729341947	0.546543592325598	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Pigv	0.111887151498467	3.38246219917287	0.363490972117791	0.54657380236653	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Gm48342	-0.468014501951542	-0.515119443374182	0.363462699129409	0.546589402036822	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Gm42468	0.518864047834727	-1.20960021430765	0.363428847937321	0.546608080578887	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Kdr	-0.580332601530862	-1.15333149131164	0.363345362971973	0.546654151306823	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Fndc5	-0.17053312197342	4.68417883317311	0.36314898468228	0.546762550063434	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Tubgcp4	-0.0729734987177589	4.76738499390318	0.363055593736499	0.54681411490489	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Gng2	-0.0687514561867228	7.22537559981455	0.36298717316599	0.546851898350648	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Mmp9	0.352557635058311	-0.546504395041923	0.362943326542692	0.546876114037554	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
4930527B05Rik	-0.167990628220471	2.31384418146585	0.362911253213249	0.546893828812473	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Spata32	0.127456371132075	2.54734991353572	0.362910208791393	0.546894405686583	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
1600002D24Rik	0.446276219272114	-0.932382343897502	0.362876442022041	0.546913056973488	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Ythdf1	-0.173391387229127	4.58072735872973	0.362872931974763	0.546914995837983	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Frat1	-0.184779863146409	1.36442694798897	0.362834056169309	0.546936470739276	0.869090411212407	pseudobulk	edgeR	LRT	Interneurons
Gabarap	-0.0923235014635363	3.5681633397417	0.362598692416743	0.547066518599895	0.869212390334098	pseudobulk	edgeR	LRT	Interneurons
Zfp973	-0.0813866204651519	5.96693939641338	0.362512954924564	0.547113906275138	0.869212390334098	pseudobulk	edgeR	LRT	Interneurons
Cyb5rl	0.240392582019441	0.627167690659601	0.362487891429865	0.547127760475572	0.869212390334098	pseudobulk	edgeR	LRT	Interneurons
Smn1	-0.112893034704335	3.19684959161411	0.36239169590354	0.547180939969946	0.869236225645412	pseudobulk	edgeR	LRT	Interneurons
3110006O06Rik	0.307440385183351	-0.365798298851755	0.362015943529402	0.547388758249328	0.869475292665311	pseudobulk	edgeR	LRT	Interneurons
Gm48420	0.307402540610282	-0.36756328414397	0.361929388741979	0.547436650131666	0.869475292665311	pseudobulk	edgeR	LRT	Interneurons
9030204H09Rik	-0.610836826291	-1.33737983911076	0.361912506565571	0.547445992166977	0.869475292665311	pseudobulk	edgeR	LRT	Interneurons
Cbx1	0.0683185795079783	5.32214287436709	0.361743076073609	0.54753976580699	0.869563571713702	pseudobulk	edgeR	LRT	Interneurons
Shc2	-0.0835645789106864	5.22636383008291	0.36152416340292	0.547660970330772	0.869695399181291	pseudobulk	edgeR	LRT	Interneurons
Atp12a	0.406849351358831	-0.935399121202302	0.361386047966974	0.547737465872778	0.869756214551732	pseudobulk	edgeR	LRT	Interneurons
Crim1	-0.0958956879937159	4.63880440142693	0.361210385421431	0.547834785720768	0.86985008619778	pseudobulk	edgeR	LRT	Interneurons
Flywch2	-0.127161680496975	2.81457662387395	0.361078570753778	0.547907834302894	0.869905409611785	pseudobulk	edgeR	LRT	Interneurons
Ucp3	0.5443656723027	-1.33674731576559	0.360994795856043	0.547954269809502	0.869918475058748	pseudobulk	edgeR	LRT	Interneurons
Gm10440	0.431181575405644	-0.931179689871812	0.360865553892249	0.548025921596934	0.86997156862864	pseudobulk	edgeR	LRT	Interneurons
Cyp2j5	-0.65780116311005	-1.54936542470036	0.360757135540464	0.54808604223594	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Fam110a	-0.197785558202329	0.872306180464639	0.360684888757204	0.5481261116774	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Coa6	-0.108436148195067	2.80511981703527	0.36058402007007	0.548182064506538	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Malsu1	0.0678726651843444	5.98291747238965	0.36044724103814	0.548257954160067	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Supt4a	0.113374953112277	3.06645232649458	0.360047829748694	0.548479673284984	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Taf5	-0.174309117872832	3.00915334878251	0.359971047443519	0.548522315446737	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Lrrc57	0.0947340682300782	3.5365982632099	0.359963738746514	0.548526374759515	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
M5C1000I18Rik	0.140743280750732	2.50283606744143	0.359770143031239	0.548633919883013	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Gm15849	-0.809826229950059	-1.79607584133593	0.359628840603434	0.548712440197067	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Nxf2	-0.809826229950059	-1.79607584133593	0.359628840603434	0.548712440197067	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Gm17216	-0.809826229950059	-1.79607584133593	0.359628840603434	0.548712440197067	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Galnt15	-0.809826229950059	-1.79607584133593	0.359628840603434	0.548712440197067	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Gm48702	-0.809826229950059	-1.79607584133593	0.359628840603434	0.548712440197067	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Gm47416	-0.809826229950059	-1.79607584133593	0.359628840603434	0.548712440197067	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Gm47013	-0.809826229950059	-1.79607584133593	0.359628840603434	0.548712440197067	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Gm41349	-0.809826229950059	-1.79607584133593	0.359628840603434	0.548712440197067	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
0610043K17Rik	-0.106014535918811	3.19241663691083	0.359608063662076	0.548723987499527	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Pif1	0.535145869965459	-1.33514239410422	0.35955187180117	0.548755219797446	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
Arhgap27	0.126856894623626	2.31394824057118	0.359533552391176	0.548765402723624	0.869992999207227	pseudobulk	edgeR	LRT	Interneurons
A230108P19Rik	0.309934081657627	-0.305530199860384	0.358718727330047	0.549218683993813	0.870464346320214	pseudobulk	edgeR	LRT	Interneurons
Uts2	-0.808376869898221	-1.79618073919374	0.358518230812029	0.549330325981605	0.870464346320214	pseudobulk	edgeR	LRT	Interneurons
Gm34158	-0.808376869898221	-1.79618073919374	0.358518230812029	0.549330325981605	0.870464346320214	pseudobulk	edgeR	LRT	Interneurons
Akr1c19	-0.808376869898221	-1.79618073919374	0.358518230812029	0.549330325981605	0.870464346320214	pseudobulk	edgeR	LRT	Interneurons
Gm26822	-0.808376869898221	-1.79618073919374	0.358518230812029	0.549330325981605	0.870464346320214	pseudobulk	edgeR	LRT	Interneurons
Slc22a20	-0.808376869898221	-1.79618073919374	0.358518230812029	0.549330325981605	0.870464346320214	pseudobulk	edgeR	LRT	Interneurons
Plaat5	-0.808376869898221	-1.79618073919374	0.358518230812029	0.549330325981605	0.870464346320214	pseudobulk	edgeR	LRT	Interneurons
Rarres1	0.269894192955594	0.207686723236778	0.358249823835671	0.549479848791464	0.870640687343969	pseudobulk	edgeR	LRT	Interneurons
Rab26os	0.246057460438294	0.718335592684925	0.358079755794777	0.549574628820634	0.870710746569996	pseudobulk	edgeR	LRT	Interneurons
Dpy19l4	0.0680606093958237	5.48515015047134	0.358033259584293	0.549600546783082	0.870710746569996	pseudobulk	edgeR	LRT	Interneurons
Trim10	-0.807420223976583	-1.79720743315577	0.35775973394928	0.549753061990756	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Trat1	0.21986273591143	0.845125218078397	0.357677119083684	0.549799142794149	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Meltf	0.404656641211377	-0.840692468277992	0.35743303511562	0.549935329826366	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Pias3	-0.101826182260219	3.13307912935939	0.357381975466471	0.549963826620482	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Tyw5	0.089915387187528	3.99079115145141	0.357328479203632	0.549993686272274	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Gm47794	0.364265672726891	0.072198845605808	0.357316577150614	0.550000329974305	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Tbc1d25	0.0972359881649128	3.38418233880962	0.3573000328634	0.550009565211599	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Slc32a1	-0.0973285089581711	6.68644484297189	0.357103465250251	0.550119314034925	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Rapsn	-0.670010811828135	-1.33497010559897	0.357055077171054	0.55014633664848	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Rasd1	-0.253899230336993	1.07727547701484	0.357038875889711	0.550155384906656	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Ddx20	0.104748710813011	3.71424811956095	0.356992799716638	0.550181119524393	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Ythdc1	-0.0755842388643169	5.01942955193117	0.356984418455379	0.550185800896612	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Gm10282	0.131914818051086	2.37508103967551	0.356891467192693	0.550237724032431	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Sh3tc1	0.508813343839362	-1.09349207110372	0.356887026830015	0.550240204675403	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Gm29325	-0.249634058777864	1.13209917846084	0.356796367797257	0.550290856624291	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Ddah2	-0.207897555780858	0.960965088753372	0.356774427258714	0.550303116296231	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Paxip1	-0.0764082562477941	4.83169813359716	0.356741927703307	0.550321276949368	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
4930556I23Rik	-0.663591005112566	-1.54813821248163	0.356722408566701	0.550332184723255	0.870779257398456	pseudobulk	edgeR	LRT	Interneurons
Gm16110	-0.596084534802072	-1.33812972195104	0.356341810761157	0.550544953098448	0.87105538441377	pseudobulk	edgeR	LRT	Interneurons
Marveld1	-0.165579249336367	1.84162631299635	0.356090453828503	0.55068555551991	0.871208683978423	pseudobulk	edgeR	LRT	Interneurons
Poglut2	0.0842061866795763	3.89055838147894	0.355973997327118	0.5507507210206	0.871208683978423	pseudobulk	edgeR	LRT	Interneurons
Gtf2b	0.1048755302526	4.3721694478368	0.355963431774317	0.550756633896325	0.871208683978423	pseudobulk	edgeR	LRT	Interneurons
Dcun1d4	0.0748259341092525	5.46885716393984	0.355855489352168	0.550817049302967	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Dync2li1	-0.0999696156790122	3.17459826481202	0.355463308877691	0.5510366574523	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Atp6v0d1	0.0640889636298117	6.06629868904407	0.355311366119445	0.551121784529094	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Plppr3	-0.0915342021653456	5.899695956344	0.355279146266398	0.551139839115006	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Smarcc2	-0.0893258555036271	6.58079492661161	0.355268807609832	0.551145632677716	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Gm43916	-0.658990548519618	-1.54845068428085	0.355230622363783	0.551167031865747	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Gm34983	-0.658990548519618	-1.54845068428085	0.355230622363783	0.551167031865747	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Frs3os	-0.658990548519618	-1.54845068428085	0.355230622363783	0.551167031865747	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Vmn2r7	0.205257505159642	1.42357747467617	0.355215192853269	0.551175679076779	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Synj1	-0.0678493209366445	7.17666489962727	0.355056776397277	0.55126447565352	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Spink7	0.538492982420363	-1.21036663057295	0.355004578428497	0.551293739862997	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Ndufb11	-0.103008700477442	3.44558032003515	0.354991118295	0.551301286609625	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Gm48940	0.343274872582356	-0.622963802138908	0.354966071331427	0.551315330306427	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Arf4	0.0652561980651944	5.46441391479215	0.354868575682564	0.551370001982044	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Asic3	-0.590616342698921	-1.33843973369176	0.354779996653831	0.551419682395008	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Gm14342	0.229422111081505	1.12937046095557	0.354732061259019	0.551446570933031	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Mslnl	0.677053547476086	-1.33579789861209	0.354696374885207	0.551466590190921	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Rsph6a	0.406257235864996	-0.935038605462041	0.354667676937886	0.551482690087506	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Fgf11	0.120665196291771	3.34994400745218	0.354543346158736	0.551552451356821	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Klhl3	0.0689358959768803	5.80230667568384	0.354427172439654	0.551617650723043	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Dpm3	0.170896948328907	2.32933803424924	0.35434516453307	0.551663684163257	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
0610012G03Rik	-0.112043941814209	3.68016563861853	0.354296077455435	0.551691241629502	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Dusp7	-0.131466219776809	3.00276552558805	0.354185055506544	0.551753578845947	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
D130043K22Rik	-0.115333968804249	4.85101350679928	0.354148372758408	0.551774178585715	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Skiv2l	0.0819899410472104	4.23240531275236	0.354121805451996	0.551789098751638	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Nfkbia	0.13861806190386	2.06916392968936	0.354098437012774	0.551802223064264	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Ccdc159	0.12415845951198	4.15934565872719	0.354076177987493	0.551814724846995	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Gm6288	0.263964957462207	0.0391286338659454	0.353844636443734	0.551944801732221	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
AC133103.1	-0.653567234572913	-1.54889466486815	0.353835177480858	0.551950116873603	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Rela	0.0972439795053742	4.2110007785359	0.353801533533403	0.551969022721193	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Smg6	0.059148858696869	7.51664633470299	0.353794498363588	0.551972976211616	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Htr1d	-0.329020207589983	-0.339966608072934	0.353754232492617	0.551995605081013	0.871231660341715	pseudobulk	edgeR	LRT	Interneurons
Slc9a6	-0.0688042264038722	5.82395037791772	0.353625720317805	0.552067838831182	0.871285272222027	pseudobulk	edgeR	LRT	Interneurons
Wnt10a	-0.273081716748333	0.106340969118499	0.353430968924883	0.552177337999144	0.871397685673865	pseudobulk	edgeR	LRT	Interneurons
Dydc1	-0.651310212609018	-1.54910288762255	0.353362762181404	0.552215696964118	0.871397824116432	pseudobulk	edgeR	LRT	Interneurons
Porcn	0.0642234345336631	5.53534587505306	0.353142420879382	0.552339649518223	0.87150676497579	pseudobulk	edgeR	LRT	Interneurons
Gm10638	-0.213778311946089	0.824409015769169	0.353063107879348	0.552384279693692	0.87150676497579	pseudobulk	edgeR	LRT	Interneurons
Gm10549	-0.476806995161348	-0.985231878449573	0.353035951831475	0.552399562217515	0.87150676497579	pseudobulk	edgeR	LRT	Interneurons
Itgb8	0.139275173774362	3.18965023295272	0.352884325673704	0.552484907014177	0.871545636829121	pseudobulk	edgeR	LRT	Interneurons
Zbtb10	0.132181632522975	3.69088388802915	0.352818310654745	0.552522072195541	0.871545636829121	pseudobulk	edgeR	LRT	Interneurons
Snx10	-0.0860387453578276	5.75931522007052	0.3527881846655	0.552539034109024	0.871545636829121	pseudobulk	edgeR	LRT	Interneurons
Gsx2	0.528786791493579	-1.21209987266602	0.352494873848293	0.552704228879362	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Carmil1	0.0581160534599741	7.38503049803348	0.352474880482475	0.552715492671183	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
1700022I11Rik	-0.264938812124935	0.448248177252153	0.352135604611688	0.552906698616234	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Cspg4	0.481879200362892	-0.987757565662891	0.352114768180686	0.552918445477523	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
4930579C12Rik	-0.229875235291126	0.820847582904793	0.352086907398764	0.552934153159945	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Ccdc12	-0.0884635963204878	3.70113706166369	0.352085236595042	0.552935095172212	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Nfix	-0.10030923107236	5.59390139124687	0.352082099632016	0.552936863824778	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Chil5	-0.666991623457388	-1.54711853665315	0.351970742528954	0.552999655026613	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Tmprss11a	-0.666991623457388	-1.54711853665315	0.351970742528954	0.552999655026613	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Ssrp1	0.0998992586807612	4.76303881490396	0.351927144213648	0.553024242573388	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Nt5c1b	-0.716634888705051	-1.54672850488647	0.351890132119139	0.553045117395098	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Krt73	-0.380734688724438	0.217248893511078	0.351816830467365	0.553086463908103	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Gm48306	-0.799457142251851	-1.79683861595834	0.351691417697016	0.553157217711904	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Spata25	-0.799457142251851	-1.79683861595834	0.351691417697016	0.553157217711904	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Gm15127	-0.799457142251851	-1.79683861595834	0.351691417697016	0.553157217711904	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Gm49359	-0.267760800665281	0.317372374178665	0.351592583086385	0.553212988998277	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Wdr34	-0.081200202459166	4.66593898978242	0.351575728201426	0.553222501082382	0.871597227175806	pseudobulk	edgeR	LRT	Interneurons
Rgs12	0.108001942353594	5.42626700354685	0.351479971999105	0.553276547113752	0.871622064708573	pseudobulk	edgeR	LRT	Interneurons
Lhfp	-0.0809924831670353	6.05345653013505	0.351151712152478	0.553461896738159	0.87169698391719	pseudobulk	edgeR	LRT	Interneurons
Kif3a	0.0831563358487303	6.64625623837138	0.351130179442475	0.553474059122757	0.87169698391719	pseudobulk	edgeR	LRT	Interneurons
Hip1	0.0916437321279685	6.12954932372713	0.351092563777113	0.553495306899817	0.87169698391719	pseudobulk	edgeR	LRT	Interneurons
Washc5	-0.0707941217738336	5.12022618489068	0.35108158484458	0.553501508805714	0.87169698391719	pseudobulk	edgeR	LRT	Interneurons
Bcat2	-0.109993301848978	3.37022244191045	0.351056773142262	0.553515525208605	0.87169698391719	pseudobulk	edgeR	LRT	Interneurons
Spryd4	-0.208176188283698	1.35566283012881	0.350900802076924	0.553603650303509	0.871759996805458	pseudobulk	edgeR	LRT	Interneurons
Zfp398	0.0805649336531452	6.48270259597016	0.35082679197955	0.553645475949494	0.871759996805458	pseudobulk	edgeR	LRT	Interneurons
Slc7a4	-0.109571767121153	3.37609436540143	0.350767376627745	0.553679057916669	0.871759996805458	pseudobulk	edgeR	LRT	Interneurons
Gm39326	0.162130237113469	1.59349229788641	0.350663092439561	0.553738009350257	0.871759996805458	pseudobulk	edgeR	LRT	Interneurons
Cndp2	0.123856067211401	3.57187812699424	0.350504719134015	0.553827559792569	0.871759996805458	pseudobulk	edgeR	LRT	Interneurons
Lefty2	-0.663388398741468	-1.5473269917513	0.350429191387182	0.553870275748063	0.871759996805458	pseudobulk	edgeR	LRT	Interneurons
Gm40849	-0.663388398741468	-1.5473269917513	0.350429191387182	0.553870275748063	0.871759996805458	pseudobulk	edgeR	LRT	Interneurons
Cdkn2d	-0.12648999357786	2.83304521667878	0.350377355445235	0.553899596012284	0.871759996805458	pseudobulk	edgeR	LRT	Interneurons
Alg9	0.0781968696236931	4.93016066346787	0.350376425900385	0.553900121822854	0.871759996805458	pseudobulk	edgeR	LRT	Interneurons
Ppp2r1b	0.119980641431015	3.75562424469073	0.350111883762025	0.554049802222986	0.871935301825765	pseudobulk	edgeR	LRT	Interneurons
Scd2	-0.0794392935086742	5.65963808458939	0.349946669788631	0.554143320558566	0.872022203731979	pseudobulk	edgeR	LRT	Interneurons
Col5a2	0.357880325380562	0.284309456039719	0.349782767107481	0.554236126096994	0.872047040747541	pseudobulk	edgeR	LRT	Interneurons
0610005C13Rik	0.347888528417233	-0.549253480400957	0.349735588160899	0.554262845361903	0.872047040747541	pseudobulk	edgeR	LRT	Interneurons
Cnga1	0.407161670656434	-0.936873384033856	0.349715888128456	0.554274002973271	0.872047040747541	pseudobulk	edgeR	LRT	Interneurons
Gm10762	-0.238165211674321	0.511107407451156	0.349582959195079	0.554349301724235	0.872066350027576	pseudobulk	edgeR	LRT	Interneurons
Srp54c	0.138799925968935	2.57516906197585	0.349525264230223	0.554381989552005	0.872066350027576	pseudobulk	edgeR	LRT	Interneurons
Gm48530	-0.349160950180632	-0.246102689984053	0.349391184693154	0.554457968110198	0.872066350027576	pseudobulk	edgeR	LRT	Interneurons
Rnf145	-0.0707543862400391	5.17933101610504	0.349349574431777	0.554481551305907	0.872066350027576	pseudobulk	edgeR	LRT	Interneurons
Rcan2	-0.0610411095418078	8.29937187913308	0.34929537374774	0.554512273141354	0.872066350027576	pseudobulk	edgeR	LRT	Interneurons
Xlr4b	-0.233455407426619	0.620235917087682	0.349259100769099	0.554532835056197	0.872066350027576	pseudobulk	edgeR	LRT	Interneurons
Smim19	-0.114453422027588	4.04755313281965	0.349166121910585	0.554585548181093	0.872066350027576	pseudobulk	edgeR	LRT	Interneurons
Dapk2	0.355437275559718	-0.367030931681537	0.34915354227041	0.55459268076768	0.872066350027576	pseudobulk	edgeR	LRT	Interneurons
Osbpl5	0.0888045632344109	3.62867254783186	0.348706994836266	0.554845983062839	0.872299758726665	pseudobulk	edgeR	LRT	Interneurons
Acer3	0.0615407861869699	6.66804561477531	0.348643334430861	0.554882111993626	0.872299758726665	pseudobulk	edgeR	LRT	Interneurons
Npc2	0.124164565544608	3.13715211262661	0.348595781416333	0.554909102465069	0.872299758726665	pseudobulk	edgeR	LRT	Interneurons
1700084E18Rik	0.475718112752231	-0.797494857588202	0.348516398021516	0.55495416497768	0.872299758726665	pseudobulk	edgeR	LRT	Interneurons
Arhgap12	-0.0590703730095077	6.75069047638803	0.348489336910482	0.554969527979256	0.872299758726665	pseudobulk	edgeR	LRT	Interneurons
Impg2	-0.125953930810663	3.2785687507036	0.348479218391699	0.554975272621852	0.872299758726665	pseudobulk	edgeR	LRT	Interneurons
Kif23	0.231979805762367	1.56017119747686	0.348419298562696	0.555009293542676	0.872299758726665	pseudobulk	edgeR	LRT	Interneurons
Gm49354	-0.439251702040681	-0.625168700355693	0.348147884200903	0.555163444977977	0.872363393678117	pseudobulk	edgeR	LRT	Interneurons
Proscos	0.540533202818695	-0.931612339522233	0.348079689201021	0.555202189476081	0.872363393678117	pseudobulk	edgeR	LRT	Interneurons
Gm2061	-0.296343372174853	0.54466998573273	0.34799262176207	0.555251663651515	0.872363393678117	pseudobulk	edgeR	LRT	Interneurons
Xrcc2	-0.125234586857286	2.79553674598836	0.347946182244477	0.555278055307518	0.872363393678117	pseudobulk	edgeR	LRT	Interneurons
Panx2	-0.110961177746382	4.13475047256952	0.347919275216819	0.555293347702877	0.872363393678117	pseudobulk	edgeR	LRT	Interneurons
Ntpcr	0.141448532328239	2.50076780038307	0.347890939490766	0.555309452949317	0.872363393678117	pseudobulk	edgeR	LRT	Interneurons
