gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Gns	-0.164421803	6.168433152	1.514424842	0.218465134	0.75849713	pseudobulk	edgeR	LRT
Emc2	0.12225461	6.473322165	1.512856991	0.218703652	0.758725466	pseudobulk	edgeR	LRT
Psmd4	-0.13035217	6.335585785	1.508948404	0.219299621	0.760192529	pseudobulk	edgeR	LRT
Rab3gap2	-0.110716594	6.846935205	1.505297263	0.219858087	0.760254403	pseudobulk	edgeR	LRT
Kansl1l	0.147221909	6.297632509	1.504892632	0.219920083	0.760254403	pseudobulk	edgeR	LRT
Wipi2	-0.182686066	5.463482559	1.504472706	0.219984444	0.760254403	pseudobulk	edgeR	LRT
Anp32a	0.157801463	5.998501136	1.502206609	0.220332151	0.760254403	pseudobulk	edgeR	LRT
Rap1gds1	0.084724566	8.479482729	1.499262264	0.22078491	0.760254403	pseudobulk	edgeR	LRT
Ctdspl2	0.145532871	6.075750488	1.496487622	0.221212591	0.760254403	pseudobulk	edgeR	LRT
Chn1	0.07963284	9.122468702	1.494313557	0.221548391	0.760254403	pseudobulk	edgeR	LRT
Opa1	0.107103656	7.102682774	1.493794867	0.221628597	0.760254403	pseudobulk	edgeR	LRT
Rps2	0.153903349	6.552898586	1.493192814	0.221721737	0.760254403	pseudobulk	edgeR	LRT
Slc22a17	0.113685265	7.75119751	1.493038102	0.221745679	0.760254403	pseudobulk	edgeR	LRT
Dlc1	-0.139197159	8.397832133	1.49181681	0.221934785	0.760254403	pseudobulk	edgeR	LRT
Xpo4	-0.171386385	5.579785993	1.491252298	0.22202226	0.760254403	pseudobulk	edgeR	LRT
Ppm1b	-0.135311163	6.484275364	1.490116167	0.222198437	0.760254403	pseudobulk	edgeR	LRT
Ube2d3	-0.157092394	6.510336962	1.488595977	0.22243443	0.760254403	pseudobulk	edgeR	LRT
Prmt9	-0.186415791	5.455998835	1.487230462	0.222646667	0.760254403	pseudobulk	edgeR	LRT
Ttc37	-0.124988353	6.82565559	1.483609279	0.22321067	0.760254403	pseudobulk	edgeR	LRT
Ssr4	-0.167208268	6.170136671	1.48303384	0.223300453	0.760254403	pseudobulk	edgeR	LRT
Fam189a1	-0.081642881	8.90322737	1.480567146	0.223685808	0.760254403	pseudobulk	edgeR	LRT
Socs6	0.171720156	5.877229545	1.478207748	0.224055147	0.760254403	pseudobulk	edgeR	LRT
Chfr	-0.113875221	7.322422195	1.477319116	0.224194443	0.760254403	pseudobulk	edgeR	LRT
Gm13629	0.185169046	6.536789933	1.474058592	0.22470643	0.760254403	pseudobulk	edgeR	LRT
Khdrbs1	0.131920991	6.569011254	1.473500005	0.224794283	0.760254403	pseudobulk	edgeR	LRT
Pfkl	-0.210883252	5.4747409	1.473120476	0.224853998	0.760254403	pseudobulk	edgeR	LRT
Rab8b	0.1575691	5.924211607	1.472540499	0.224945288	0.760254403	pseudobulk	edgeR	LRT
Adgrb2	0.134521422	6.673055787	1.472094689	0.22501549	0.760254403	pseudobulk	edgeR	LRT
Klf9	-0.133117654	6.23806866	1.47122316	0.225152806	0.760254403	pseudobulk	edgeR	LRT
Tgs1	-0.164752637	5.994482293	1.46877152	0.22553962	0.760254403	pseudobulk	edgeR	LRT
Atg5	-0.154799308	5.833303245	1.468379046	0.225601618	0.760254403	pseudobulk	edgeR	LRT
Fndc4	-0.192331182	5.612982766	1.468283322	0.225616742	0.760254403	pseudobulk	edgeR	LRT
Pcsk7	0.153753999	6.320114435	1.467856825	0.225684143	0.760254403	pseudobulk	edgeR	LRT
Ccdc171	0.171616359	6.01131449	1.465892561	0.225994875	0.760254403	pseudobulk	edgeR	LRT
Zfp182	0.157950217	5.760660306	1.465651591	0.22603303	0.760254403	pseudobulk	edgeR	LRT
Fam193b	0.139369893	6.112966302	1.464948945	0.22614433	0.760254403	pseudobulk	edgeR	LRT
Rpn1	-0.207233354	5.637482228	1.464331648	0.226242166	0.760254403	pseudobulk	edgeR	LRT
Eif4g1	0.141624471	6.291385363	1.462848502	0.226477438	0.760254403	pseudobulk	edgeR	LRT
Trappc8	0.121450025	6.516339076	1.462391332	0.226550018	0.760254403	pseudobulk	edgeR	LRT
Ankhd1	0.117340579	7.259303357	1.461378276	0.22671095	0.760254403	pseudobulk	edgeR	LRT
Ppil4	0.159942851	5.719058481	1.461086608	0.226757309	0.760254403	pseudobulk	edgeR	LRT
Cux1	-0.202260552	6.16070395	1.460845404	0.226795656	0.760254403	pseudobulk	edgeR	LRT
Napb	-0.124032356	6.515739234	1.459924923	0.226942067	0.760254403	pseudobulk	edgeR	LRT
Arel1	-0.175335341	5.797129854	1.45905204	0.227081011	0.760254403	pseudobulk	edgeR	LRT
Cacna1h	0.183670274	5.981277941	1.456729402	0.227451225	0.760254403	pseudobulk	edgeR	LRT
Ndufv1	0.156958511	5.85524115	1.456615994	0.22746932	0.760254403	pseudobulk	edgeR	LRT
Zfp326	-0.138174927	6.442128658	1.454497141	0.227807717	0.760254403	pseudobulk	edgeR	LRT
Trrap	0.115654727	6.871522742	1.453395589	0.227983882	0.760254403	pseudobulk	edgeR	LRT
Dgkg	-0.131355393	7.609287368	1.451928603	0.228218744	0.760254403	pseudobulk	edgeR	LRT
Metap2	-0.144715469	6.090748831	1.45157	0.2282762	0.760254403	pseudobulk	edgeR	LRT
Pip4k2a	-0.113879544	7.247011156	1.451470327	0.228292173	0.760254403	pseudobulk	edgeR	LRT
Lhfp	-0.16321333	7.037570641	1.450030546	0.228523051	0.760254403	pseudobulk	edgeR	LRT
Elmo2	-0.182068242	5.782583149	1.449794696	0.228560898	0.760254403	pseudobulk	edgeR	LRT
Pdgfc	0.156890433	6.28610859	1.44864656	0.228745248	0.760254403	pseudobulk	edgeR	LRT
Wac	0.104431695	7.029625561	1.446484327	0.229092911	0.760254403	pseudobulk	edgeR	LRT
Tiam2	0.127951694	6.844109643	1.445694707	0.229220031	0.760254403	pseudobulk	edgeR	LRT
Marf1	-0.138486295	6.104035732	1.444851903	0.229355808	0.760254403	pseudobulk	edgeR	LRT
Tmem63c	-0.124579146	6.465254176	1.444159984	0.229467349	0.760254403	pseudobulk	edgeR	LRT
Lars	0.123132762	6.600424435	1.443067061	0.229643667	0.760254403	pseudobulk	edgeR	LRT
Celf5	0.144529152	6.732661922	1.441317615	0.229926241	0.760254403	pseudobulk	edgeR	LRT
Pxk	-0.147821156	6.101689995	1.441086247	0.229963643	0.760254403	pseudobulk	edgeR	LRT
Gm2824	0.219330191	5.651574357	1.440997644	0.229977968	0.760254403	pseudobulk	edgeR	LRT
Rsrc2	-0.132348966	6.591936351	1.439456348	0.230227335	0.760254403	pseudobulk	edgeR	LRT
Pip5k1a	0.102174108	7.10644847	1.439287085	0.23025474	0.760254403	pseudobulk	edgeR	LRT
Oaz1	-0.170295188	6.010757888	1.438872155	0.230321938	0.760254403	pseudobulk	edgeR	LRT
Cntnap5c	0.34431234	7.091849082	1.4382615	0.230420875	0.760254403	pseudobulk	edgeR	LRT
4933406I18Rik	-0.125018391	7.132517166	1.437855402	0.230486699	0.760254403	pseudobulk	edgeR	LRT
Bcas3	0.090329109	8.247473804	1.437348098	0.230568958	0.760254403	pseudobulk	edgeR	LRT
Fzd3	0.155659308	5.890146903	1.435215758	0.230915107	0.760599311	pseudobulk	edgeR	LRT
Atxn2l	0.146852694	6.325323742	1.434570857	0.231019918	0.760599311	pseudobulk	edgeR	LRT
Dst	-0.064303837	9.363455109	1.431861942	0.231460809	0.761480054	pseudobulk	edgeR	LRT
Ralgapa1	0.087686854	8.663172353	1.429409388	0.231860851	0.761814211	pseudobulk	edgeR	LRT
Sec22a	-0.145860746	6.181128936	1.428357918	0.232032614	0.761814211	pseudobulk	edgeR	LRT
Cop1	-0.116357406	7.212338501	1.427359716	0.232195818	0.761814211	pseudobulk	edgeR	LRT
Ocrl	-0.12446016	6.627270672	1.42699062	0.232256199	0.761814211	pseudobulk	edgeR	LRT
Strada	0.160225382	6.195036987	1.423683672	0.232798039	0.763021632	pseudobulk	edgeR	LRT
Slitrk1	-0.168341246	5.826940158	1.4212549	0.233196963	0.763147329	pseudobulk	edgeR	LRT
Chchd6	-0.094576977	7.409921279	1.420324822	0.233349946	0.763147329	pseudobulk	edgeR	LRT
Gabbr1	0.115774111	7.042578188	1.41886771	0.233589862	0.763147329	pseudobulk	edgeR	LRT
Dennd5b	0.0984914	8.033087198	1.41736294	0.233837938	0.763147329	pseudobulk	edgeR	LRT
Adcy2	-0.092372766	9.428621082	1.416953404	0.233905509	0.763147329	pseudobulk	edgeR	LRT
Rab11fip2	0.17592028	5.963432945	1.41695124	0.233905867	0.763147329	pseudobulk	edgeR	LRT
Dctn2	-0.135325994	6.226230039	1.416061812	0.234052699	0.763147329	pseudobulk	edgeR	LRT
Ubap2l	-0.099006779	7.35035549	1.414168596	0.234365613	0.763468958	pseudobulk	edgeR	LRT
Mtf2	0.096295914	7.522173945	1.413362479	0.234499004	0.763468958	pseudobulk	edgeR	LRT
Rpl41	0.17701811	6.46955892	1.410908366	0.234905658	0.764226407	pseudobulk	edgeR	LRT
Ascc3	-0.08790779	7.940743253	1.409084463	0.235208437	0.764645045	pseudobulk	edgeR	LRT
Syngap1	-0.150491178	5.93085421	1.407157628	0.235528817	0.765120239	pseudobulk	edgeR	LRT
Ryk	-0.165086878	5.589808856	1.402737548	0.236265753	0.766946924	pseudobulk	edgeR	LRT
Slc16a2	0.146594611	7.092019976	1.400587122	0.236625292	0.766987265	pseudobulk	edgeR	LRT
Sntg1	0.098536891	10.08187729	1.39926063	0.236847404	0.766987265	pseudobulk	edgeR	LRT
Ptprt	-0.223797122	8.638549926	1.398700681	0.23694124	0.766987265	pseudobulk	edgeR	LRT
Rfc1	-0.177389747	5.520967087	1.398489079	0.236976712	0.766987265	pseudobulk	edgeR	LRT
Gng2	-0.161032913	6.501751398	1.395779756	0.237431457	0.767007565	pseudobulk	edgeR	LRT
Adap1	-0.16593433	5.57074203	1.395759527	0.237434856	0.767007565	pseudobulk	edgeR	LRT
Vcpip1	0.165250701	5.578090606	1.39456333	0.237635972	0.767007565	pseudobulk	edgeR	LRT
Syn1	0.10550071	7.400001351	1.393949987	0.237739172	0.767007565	pseudobulk	edgeR	LRT
Nxph1	-0.403618735	6.905890699	1.39188654	0.238086766	0.767007565	pseudobulk	edgeR	LRT
Snrpb	-0.181949552	5.528922161	1.389896821	0.238422525	0.767007565	pseudobulk	edgeR	LRT
Reep5	-0.187384564	6.016011996	1.388305894	0.238691402	0.767007565	pseudobulk	edgeR	LRT
Ryr3	0.07172769	9.995136415	1.388244719	0.238701748	0.767007565	pseudobulk	edgeR	LRT
Uhrf1bp1l	0.109046709	7.101950586	1.387587926	0.238812864	0.767007565	pseudobulk	edgeR	LRT
Akap8	0.127272932	6.635647746	1.386567482	0.238985626	0.767007565	pseudobulk	edgeR	LRT
Rprd2	0.127902221	6.542831021	1.385722544	0.23912879	0.767007565	pseudobulk	edgeR	LRT
Tmem175	-0.119567113	6.625196738	1.385309231	0.239198858	0.767007565	pseudobulk	edgeR	LRT
Zfp697	-0.107490994	7.849298257	1.38498837	0.239253271	0.767007565	pseudobulk	edgeR	LRT
Efr3b	0.114172511	7.275728207	1.381844998	0.239787127	0.768158324	pseudobulk	edgeR	LRT
Olfm2	-0.124820931	6.654168349	1.379945383	0.240110451	0.768633455	pseudobulk	edgeR	LRT
2610035D17Rik	-0.126245723	6.974655911	1.37817363	0.24041249	0.769039807	pseudobulk	edgeR	LRT
Gpatch2	0.129603504	6.496267974	1.377028719	0.240607914	0.769104772	pseudobulk	edgeR	LRT
Tcerg1l	0.254695254	5.969904228	1.37517499	0.240924735	0.769128141	pseudobulk	edgeR	LRT
Syn3	-0.112492615	7.389771736	1.374143113	0.241101313	0.769128141	pseudobulk	edgeR	LRT
Nbeal1	0.110922607	7.19432766	1.373211344	0.241260896	0.769128141	pseudobulk	edgeR	LRT
Aatk	0.162571105	5.789148544	1.372191426	0.241435723	0.769128141	pseudobulk	edgeR	LRT
Fmnl2	-0.097915275	8.010236043	1.371151008	0.241614223	0.769128141	pseudobulk	edgeR	LRT
Tcf25	-0.168734872	6.595508845	1.369717288	0.241860463	0.769128141	pseudobulk	edgeR	LRT
Madd	0.124169259	7.123016232	1.368278458	0.242107889	0.769128141	pseudobulk	edgeR	LRT
Lhfpl3	-0.178565834	7.429613529	1.367907297	0.242171765	0.769128141	pseudobulk	edgeR	LRT
Snx10	0.119126554	6.684527409	1.367169224	0.242298846	0.769128141	pseudobulk	edgeR	LRT
Tbc1d9b	0.166772909	5.688868753	1.366776915	0.242366427	0.769128141	pseudobulk	edgeR	LRT
Pakap-ENSMUSG00000090053	0.111138696	7.222063651	1.360964971	0.243370314	0.771756258	pseudobulk	edgeR	LRT
Dgkz	0.111371015	7.109489475	1.357671927	0.243941365	0.772938506	pseudobulk	edgeR	LRT
Cep126	0.168341465	5.991731237	1.356786959	0.244095107	0.772938506	pseudobulk	edgeR	LRT
Rmnd5a	0.138563051	6.047433773	1.35159441	0.244999573	0.77429946	pseudobulk	edgeR	LRT
Ccdc136	0.146861046	6.121056154	1.351389086	0.245035422	0.77429946	pseudobulk	edgeR	LRT
Chka	-0.116195116	7.310646226	1.351283891	0.245053791	0.77429946	pseudobulk	edgeR	LRT
Sh3glb1	0.137811794	6.495656016	1.348714869	0.245502911	0.77516088	pseudobulk	edgeR	LRT
Camk2b	0.083792279	7.942249513	1.345522306	0.246062441	0.775913969	pseudobulk	edgeR	LRT
Ddhd2	-0.131769625	6.823964725	1.345338208	0.246094754	0.775913969	pseudobulk	edgeR	LRT
Slc4a7	-0.12849089	6.581763298	1.343768402	0.246370495	0.776226121	pseudobulk	edgeR	LRT
Prkd1	-0.251994506	6.147267242	1.342273624	0.246633408	0.776497438	pseudobulk	edgeR	LRT
Rexo2	-0.163897441	5.550326061	1.339756637	0.24707689	0.777336463	pseudobulk	edgeR	LRT
Adck1	-0.13958739	6.117039853	1.337334745	0.247504539	0.778116963	pseudobulk	edgeR	LRT
Chst8	0.133586793	6.829052522	1.33487329	0.247940101	0.778116963	pseudobulk	edgeR	LRT
Canx	-0.142731444	6.46343849	1.334573612	0.247993195	0.778116963	pseudobulk	edgeR	LRT
Snx6	-0.160066445	5.760302389	1.33401524	0.248092157	0.778116963	pseudobulk	edgeR	LRT
Megf8	-0.178562487	5.463357173	1.33334614	0.248210807	0.778116963	pseudobulk	edgeR	LRT
Ppargc1a	0.121649075	7.192175436	1.331019542	0.248623921	0.778504479	pseudobulk	edgeR	LRT
Sorbs1	0.095854912	8.823296861	1.330653849	0.248688931	0.778504479	pseudobulk	edgeR	LRT
Basp1	0.096530123	7.640417662	1.32704195	0.24933214	0.779408737	pseudobulk	edgeR	LRT
Kctd16	-0.144068702	9.278785897	1.327038741	0.249332713	0.779408737	pseudobulk	edgeR	LRT
Sesn3	-0.125957939	6.563070491	1.324907144	0.249713267	0.78004315	pseudobulk	edgeR	LRT
Mthfs	0.168825172	5.805662692	1.323392079	0.249984185	0.780334427	pseudobulk	edgeR	LRT
Clu	-0.174871916	5.895960263	1.32150147	0.250322761	0.780836341	pseudobulk	edgeR	LRT
Cope	-0.169923803	5.601664402	1.319687249	0.250648187	0.78129655	pseudobulk	edgeR	LRT
Gnas	-0.135428078	7.105209456	1.317711489	0.25100318	0.781589941	pseudobulk	edgeR	LRT
Elp1	-0.136860112	6.206584881	1.317183083	0.251098226	0.781589941	pseudobulk	edgeR	LRT
Psma7	-0.174216998	5.525160733	1.313618868	0.251740483	0.783021733	pseudobulk	edgeR	LRT
Vmp1	0.093663749	7.491278903	1.312073404	0.252019597	0.783021733	pseudobulk	edgeR	LRT
Slc4a8	-0.124048938	6.295525221	1.311666972	0.252093063	0.783021733	pseudobulk	edgeR	LRT
Rabl6	-0.126057173	6.875211742	1.309972266	0.252399677	0.783312603	pseudobulk	edgeR	LRT
Gga3	0.160558045	5.661698497	1.309178714	0.252543407	0.783312603	pseudobulk	edgeR	LRT
Fam49b	0.083820568	8.219116337	1.306274507	0.253070286	0.784392868	pseudobulk	edgeR	LRT
Narf	-0.190403443	5.396585079	1.304232514	0.253441551	0.784989628	pseudobulk	edgeR	LRT
Tbc1d24	0.156757968	5.931713904	1.301912354	0.253864205	0.785233322	pseudobulk	edgeR	LRT
Ly6e	-0.194186802	5.686152724	1.301837781	0.253877804	0.785233322	pseudobulk	edgeR	LRT
Hif1a	0.160759644	5.528519491	1.298521235	0.254483514	0.785560223	pseudobulk	edgeR	LRT
Ubxn7	-0.143749598	6.13782035	1.298424846	0.254501144	0.785560223	pseudobulk	edgeR	LRT
Tmem208	-0.171408829	5.730850237	1.298321321	0.254520081	0.785560223	pseudobulk	edgeR	LRT
Sdf4	0.154414282	5.64720807	1.296325493	0.254885507	0.785870996	pseudobulk	edgeR	LRT
Nxpe4	-0.119327896	6.901592759	1.294835941	0.255158657	0.785870996	pseudobulk	edgeR	LRT
Tmem50a	-0.196031743	5.625344258	1.290848856	0.255891576	0.785870996	pseudobulk	edgeR	LRT
Stx18	0.121673146	6.467842553	1.290781573	0.255903967	0.785870996	pseudobulk	edgeR	LRT
Pdcd6ip	0.144351493	5.906704771	1.29061931	0.255933851	0.785870996	pseudobulk	edgeR	LRT
Rapgef4	0.068092001	9.287899085	1.290525148	0.255951195	0.785870996	pseudobulk	edgeR	LRT
Riok1	0.169105143	5.589694344	1.290504172	0.255955059	0.785870996	pseudobulk	edgeR	LRT
Sema3e	-0.224860289	6.50906417	1.289639284	0.256114437	0.785870996	pseudobulk	edgeR	LRT
Xylt1	0.091390312	8.911357204	1.289006273	0.256231163	0.785870996	pseudobulk	edgeR	LRT
Reln	-0.233407169	6.651791014	1.283190508	0.257306656	0.788311997	pseudobulk	edgeR	LRT
Sesn1	0.120706131	6.576388943	1.281435178	0.257632359	0.788311997	pseudobulk	edgeR	LRT
Emc3	0.177696343	5.552825454	1.281001812	0.257712848	0.788311997	pseudobulk	edgeR	LRT
Klf7	-0.099721118	7.202738807	1.28014985	0.257871175	0.788311997	pseudobulk	edgeR	LRT
Cetn3	-0.156166342	5.693980517	1.279530198	0.257986405	0.788311997	pseudobulk	edgeR	LRT
Rspo2	-0.182377759	5.650710629	1.278060229	0.258260015	0.788311997	pseudobulk	edgeR	LRT
Eef1a1	-0.149217098	7.112952259	1.277600601	0.25834564	0.788311997	pseudobulk	edgeR	LRT
Prkci	-0.171416857	5.631514066	1.275449048	0.258746926	0.788311997	pseudobulk	edgeR	LRT
Nup88	0.157522671	5.714805403	1.274769053	0.258873912	0.788311997	pseudobulk	edgeR	LRT
Plcb4	-0.118208234	7.565302646	1.274589393	0.258907475	0.788311997	pseudobulk	edgeR	LRT
Lrrc28	0.15088201	6.238104019	1.274086706	0.259001414	0.788311997	pseudobulk	edgeR	LRT
Ube2k	-0.094078384	7.52400574	1.272657428	0.25926874	0.788579158	pseudobulk	edgeR	LRT
Kif21b	0.142376518	5.959977178	1.269765542	0.259810669	0.789680593	pseudobulk	edgeR	LRT
Ep400	0.104470364	7.02072383	1.266677613	0.260390884	0.790718864	pseudobulk	edgeR	LRT
Ntrk3	0.075845951	9.749097604	1.266032299	0.26051234	0.790718864	pseudobulk	edgeR	LRT
Pcsk5	-0.095643165	8.770713496	1.264813438	0.260741935	0.790869184	pseudobulk	edgeR	LRT
Ablim2	0.091445737	7.304251691	1.263339719	0.261019873	0.791165826	pseudobulk	edgeR	LRT
Tubb2a	-0.135015964	6.582725495	1.25744769	0.262134762	0.793585173	pseudobulk	edgeR	LRT
Zbtb38	0.106033753	7.047200972	1.257204115	0.262180978	0.793585173	pseudobulk	edgeR	LRT
Micu2	0.144573809	6.172591086	1.256260448	0.262360126	0.793585173	pseudobulk	edgeR	LRT
Mib1	-0.107574453	7.091989446	1.253324152	0.262918531	0.794284475	pseudobulk	edgeR	LRT
Astn1	0.075198823	8.361409884	1.252779294	0.26302231	0.794284475	pseudobulk	edgeR	LRT
Rgs17	-0.128723544	7.329889437	1.251665197	0.263234672	0.794284475	pseudobulk	edgeR	LRT
Pign	-0.133898841	6.489739891	1.251245601	0.263314707	0.794284475	pseudobulk	edgeR	LRT
Zfp738	-0.148281013	5.842825127	1.249066306	0.263730883	0.794993848	pseudobulk	edgeR	LRT
Mfhas1	0.126781744	6.37226077	1.246867246	0.264151661	0.795111846	pseudobulk	edgeR	LRT
Gde1	-0.157212189	6.242037067	1.245420934	0.26442886	0.795111846	pseudobulk	edgeR	LRT
Ccnh	0.131218364	6.185000161	1.244723767	0.264562607	0.795111846	pseudobulk	edgeR	LRT
Gtf3c3	-0.144279378	5.787371564	1.244714022	0.264564477	0.795111846	pseudobulk	edgeR	LRT
Zfp933	-0.164553005	5.479933985	1.244137161	0.264675209	0.795111846	pseudobulk	edgeR	LRT
Csf2ra	-0.144791634	5.883882994	1.241384283	0.265204435	0.795359627	pseudobulk	edgeR	LRT
Setbp1	0.082294802	9.671535489	1.239467059	0.265573789	0.795359627	pseudobulk	edgeR	LRT
Mtpap	0.149983311	5.79485222	1.236523984	0.26614202	0.795359627	pseudobulk	edgeR	LRT
Zfp260	0.152796219	5.64173216	1.234601764	0.266513968	0.795359627	pseudobulk	edgeR	LRT
Eya3	-0.149426822	6.251033082	1.23415565	0.266600383	0.795359627	pseudobulk	edgeR	LRT
Gstp1	-0.227620266	5.511941368	1.234009756	0.266628651	0.795359627	pseudobulk	edgeR	LRT
Ints7	-0.160989378	5.59356819	1.230467784	0.267316084	0.795359627	pseudobulk	edgeR	LRT
Gm39469	-0.147720754	6.273217476	1.23025217	0.267358003	0.795359627	pseudobulk	edgeR	LRT
Mib2	0.151025583	6.006869372	1.22964643	0.26747581	0.795359627	pseudobulk	edgeR	LRT
Paip2	-0.105328962	7.063385486	1.228864895	0.267627902	0.795359627	pseudobulk	edgeR	LRT
Elavl3	0.141680259	6.080865015	1.227960934	0.267803955	0.795359627	pseudobulk	edgeR	LRT
Cacna2d3	0.095598472	10.0604784	1.227958114	0.267804504	0.795359627	pseudobulk	edgeR	LRT
Clasp1	0.090410534	7.88073526	1.226420179	0.268104359	0.795359627	pseudobulk	edgeR	LRT
Uqcrc1	-0.132773926	6.508937326	1.223718961	0.268632037	0.795359627	pseudobulk	edgeR	LRT
Cox7b	-0.132548626	6.167026721	1.223432293	0.268688113	0.795359627	pseudobulk	edgeR	LRT
Jam3	0.120171855	6.795863027	1.222697829	0.268831851	0.795359627	pseudobulk	edgeR	LRT
Rnf145	-0.139598261	6.121478352	1.222502443	0.268870105	0.795359627	pseudobulk	edgeR	LRT
Kpna1	0.112788194	6.817386694	1.222047088	0.268959284	0.795359627	pseudobulk	edgeR	LRT
Gm49353	0.143678331	6.391074841	1.221493891	0.269067674	0.795359627	pseudobulk	edgeR	LRT
Eif2ak3	-0.182123174	5.59052088	1.220746536	0.269214194	0.795359627	pseudobulk	edgeR	LRT
Dag1	-0.127141943	6.104554522	1.220316565	0.269298535	0.795359627	pseudobulk	edgeR	LRT
Tet2	0.100761655	6.8955971	1.220055638	0.269349733	0.795359627	pseudobulk	edgeR	LRT
Socs7	0.149261606	5.971289636	1.218209507	0.269712323	0.795359627	pseudobulk	edgeR	LRT
Kcnd2	0.098855474	11.4458512	1.216877762	0.269974264	0.795359627	pseudobulk	edgeR	LRT
Vps41	-0.08289989	7.656502723	1.21584749	0.270177126	0.795359627	pseudobulk	edgeR	LRT
Pcf11	-0.145445363	5.739332204	1.215561208	0.270233529	0.795359627	pseudobulk	edgeR	LRT
Slc6a15	-0.139904445	6.069893061	1.214328318	0.270476601	0.795359627	pseudobulk	edgeR	LRT
Ube2r2	0.136858306	6.069088045	1.214054741	0.270530575	0.795359627	pseudobulk	edgeR	LRT
Zfp831	0.156990907	5.664067222	1.213548345	0.270630518	0.795359627	pseudobulk	edgeR	LRT
Mllt3	-0.086905342	8.688357799	1.213028064	0.27073325	0.795359627	pseudobulk	edgeR	LRT
Kif3c	-0.1438015	5.87065608	1.212781461	0.270781959	0.795359627	pseudobulk	edgeR	LRT
Samm50	0.144952706	5.659601795	1.212541017	0.270829463	0.795359627	pseudobulk	edgeR	LRT
Kansl1	0.071200458	8.656526945	1.211923095	0.270951592	0.795359627	pseudobulk	edgeR	LRT
Purg	0.130672749	6.577621673	1.211174296	0.27109968	0.795359627	pseudobulk	edgeR	LRT
Gtpbp2	0.148286237	5.944825165	1.211111798	0.271112045	0.795359627	pseudobulk	edgeR	LRT
Pus10	0.118752172	6.232367804	1.208068401	0.271715008	0.795359627	pseudobulk	edgeR	LRT
Tsnax	-0.144584872	5.973194835	1.207942706	0.271739947	0.795359627	pseudobulk	edgeR	LRT
Skp1a	-0.1465282	5.781452542	1.206658522	0.271994904	0.795359627	pseudobulk	edgeR	LRT
Wasf3	0.111985314	6.591006637	1.20650601	0.272025203	0.795359627	pseudobulk	edgeR	LRT
Erlec1	0.152736978	6.042130315	1.205761734	0.272173127	0.795359627	pseudobulk	edgeR	LRT
Trim23	0.137039888	5.995014421	1.205714615	0.272182495	0.795359627	pseudobulk	edgeR	LRT
Lrrn3	-0.150906689	5.792853268	1.203795705	0.272564357	0.795945914	pseudobulk	edgeR	LRT
Camkk2	-0.101584271	6.858206026	1.201974615	0.272927373	0.796476427	pseudobulk	edgeR	LRT
Cntnap1	0.159572868	5.761770768	1.200806983	0.273160448	0.796627283	pseudobulk	edgeR	LRT
Sox5	0.086227364	9.47308667	1.199436478	0.273434337	0.796889793	pseudobulk	edgeR	LRT
Brinp3	0.218869331	8.733771705	1.196802875	0.273961618	0.796889793	pseudobulk	edgeR	LRT
Atp9b	-0.066343031	8.560747604	1.193136016	0.274697896	0.796889793	pseudobulk	edgeR	LRT
Srr	0.143739021	6.206789233	1.192677475	0.274790142	0.796889793	pseudobulk	edgeR	LRT
Habp4	-0.149155836	6.154682112	1.192676788	0.274790281	0.796889793	pseudobulk	edgeR	LRT
Armcx3	0.147192303	5.722752125	1.192600459	0.27480564	0.796889793	pseudobulk	edgeR	LRT
Rab40b	0.152414046	5.851229762	1.192453574	0.2748352	0.796889793	pseudobulk	edgeR	LRT
Ube2l3	0.154294807	5.700947504	1.191573216	0.275012449	0.796889793	pseudobulk	edgeR	LRT
Ell2	-0.166036872	6.52220123	1.191486995	0.275029817	0.796889793	pseudobulk	edgeR	LRT
Eps15l1	0.110718661	6.610885387	1.190859551	0.275156243	0.796889793	pseudobulk	edgeR	LRT
Nars2	-0.152020858	6.298764017	1.189919775	0.275345739	0.796889793	pseudobulk	edgeR	LRT
Erc2	-0.086124363	10.27629873	1.189513276	0.275427756	0.796889793	pseudobulk	edgeR	LRT
Dpp10	0.086689723	14.24993239	1.187108851	0.275913512	0.79776968	pseudobulk	edgeR	LRT
Smarca4	0.102432213	6.775493136	1.186176242	0.276102213	0.797790077	pseudobulk	edgeR	LRT
Maea	0.158811125	5.575778693	1.184665981	0.276408138	0.7978921	pseudobulk	edgeR	LRT
Lrba	0.08525353	7.972616117	1.183341336	0.276676814	0.7978921	pseudobulk	edgeR	LRT
Rpl28	-0.147381662	5.758313181	1.181892535	0.27697105	0.7978921	pseudobulk	edgeR	LRT
Cntfr	0.202424444	7.495034532	1.180602866	0.277233298	0.7978921	pseudobulk	edgeR	LRT
Chmp3	-0.1516868	5.583562093	1.179813418	0.277393983	0.7978921	pseudobulk	edgeR	LRT
Dctn1	0.112225744	6.440195876	1.179341041	0.277490187	0.7978921	pseudobulk	edgeR	LRT
Rps11	-0.186492084	5.396632783	1.178471203	0.277667448	0.7978921	pseudobulk	edgeR	LRT
Cramp1l	0.152857191	6.020777083	1.177915463	0.277780775	0.7978921	pseudobulk	edgeR	LRT
Reep3	0.119077708	6.255098461	1.177206131	0.277925507	0.7978921	pseudobulk	edgeR	LRT
