gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Uba6	-0.189243864	6.448846202	3.726759811	0.053547174	0.375644002	pseudobulk	edgeR	LRT
Idh3b	0.198285088	7.17728687	3.715649811	0.053904639	0.377250347	pseudobulk	edgeR	LRT
Pex7	0.233982078	5.879386167	3.71303912	0.053989004	0.377250347	pseudobulk	edgeR	LRT
Atxn7l1	0.138595061	7.734273483	3.707676479	0.054162739	0.377250347	pseudobulk	edgeR	LRT
Foxj3	0.187064145	6.564570166	3.707400253	0.054171704	0.377250347	pseudobulk	edgeR	LRT
Son	0.193447386	8.050468462	3.706997222	0.054184788	0.377250347	pseudobulk	edgeR	LRT
Atp5j	0.187448965	6.319609641	3.688958013	0.054773824	0.380777068	pseudobulk	edgeR	LRT
Gsk3b	0.119145941	8.212066071	3.680626894	0.055048149	0.382108656	pseudobulk	edgeR	LRT
Adarb2	-0.349224487	11.31376733	3.67098427	0.055367478	0.383069204	pseudobulk	edgeR	LRT
Vwc2	0.115254642	8.752048825	3.666646427	0.055511772	0.383069204	pseudobulk	edgeR	LRT
Rgs6	-0.376737747	8.256446648	3.665843351	0.05553853	0.383069204	pseudobulk	edgeR	LRT
Atp8b2	0.201002936	6.359138559	3.66502625	0.055565768	0.383069204	pseudobulk	edgeR	LRT
Kat6b	0.149315399	7.856110976	3.663243398	0.05562525	0.383069204	pseudobulk	edgeR	LRT
Lrrc28	0.18423607	6.428659737	3.661470889	0.055684453	0.383069204	pseudobulk	edgeR	LRT
Smarca1	-0.210170774	7.161100824	3.65719841	0.055827433	0.383109926	pseudobulk	edgeR	LRT
Rala	0.182159684	6.257561517	3.652063214	0.055999799	0.383109926	pseudobulk	edgeR	LRT
Syt14	-0.139685226	7.324783557	3.651938639	0.056003988	0.383109926	pseudobulk	edgeR	LRT
Tpp2	0.13358043	7.302172732	3.651392411	0.056022357	0.383109926	pseudobulk	edgeR	LRT
Isca2	0.228093184	5.888937938	3.637924787	0.056477289	0.385649654	pseudobulk	edgeR	LRT
Ulk4	-0.265275873	5.536086639	3.633333895	0.056633262	0.386143485	pseudobulk	edgeR	LRT
Sbno1	0.167503406	7.273204949	3.626416355	0.056869147	0.387166298	pseudobulk	edgeR	LRT
Tmem30a	-0.19836797	6.998894485	3.621352923	0.057042468	0.387166298	pseudobulk	edgeR	LRT
Tubb5	-0.262501762	5.984504809	3.619648894	0.057100923	0.387166298	pseudobulk	edgeR	LRT
Marchf2	-0.249642774	5.907451607	3.618011364	0.057157156	0.387166298	pseudobulk	edgeR	LRT
Rrnad1	-0.225849941	6.068476563	3.612986908	0.057330066	0.387166298	pseudobulk	edgeR	LRT
Tfdp2	0.178834782	7.344466915	3.611528848	0.057380347	0.387166298	pseudobulk	edgeR	LRT
Arhgef9	0.127778986	7.852305283	3.60919188	0.057461035	0.387166298	pseudobulk	edgeR	LRT
Nxpe3	0.192234075	6.238188153	3.605005748	0.05760587	0.387166298	pseudobulk	edgeR	LRT
Ubqln1	0.213973097	6.016810269	3.60457006	0.057620966	0.387166298	pseudobulk	edgeR	LRT
Phka1	-0.256136557	6.004065396	3.604539633	0.057622021	0.387166298	pseudobulk	edgeR	LRT
Cdr1os	0.140944828	9.719371638	3.599157938	0.057808846	0.387309194	pseudobulk	edgeR	LRT
Vapb	0.189117695	6.093620582	3.59909313	0.057811099	0.387309194	pseudobulk	edgeR	LRT
Ythdc1	0.223146729	5.713352258	3.591282361	0.058083406	0.388090808	pseudobulk	edgeR	LRT
Spopl	-0.19801385	6.424281523	3.590924465	0.058095916	0.388090808	pseudobulk	edgeR	LRT
Usp48	0.142962629	7.228757555	3.585153359	0.058298035	0.388878225	pseudobulk	edgeR	LRT
Tfdp1	0.22687765	5.660145452	3.578788953	0.0585218	0.389807548	pseudobulk	edgeR	LRT
AI480526	-0.191172041	6.138463933	3.572640221	0.05873885	0.390689524	pseudobulk	edgeR	LRT
Gfod1	0.151915335	6.919283421	3.561472387	0.059135263	0.392760252	pseudobulk	edgeR	LRT
Tmem131l	-0.203120455	6.840821124	3.556667723	0.059306684	0.393332833	pseudobulk	edgeR	LRT
Cfl1	-0.236559417	6.401105499	3.545338312	0.059712989	0.395015321	pseudobulk	edgeR	LRT
Trpm2	0.235868653	6.023354118	3.541527893	0.059850306	0.395015321	pseudobulk	edgeR	LRT
Specc1l	-0.162293384	6.688311954	3.538695894	0.059952581	0.395015321	pseudobulk	edgeR	LRT
Lypd6	-0.312845711	6.187547243	3.538619956	0.059955326	0.395015321	pseudobulk	edgeR	LRT
Mtss2	0.244712436	5.607811582	3.534632169	0.060099663	0.395015321	pseudobulk	edgeR	LRT
Sorcs2	-0.283106935	5.773372528	3.53375629	0.060131415	0.395015321	pseudobulk	edgeR	LRT
Gm37240	0.225142126	5.699762819	3.530745849	0.060240684	0.395015321	pseudobulk	edgeR	LRT
Btbd3	-0.169434205	7.463396001	3.530627851	0.060244971	0.395015321	pseudobulk	edgeR	LRT
Arhgap15	0.230521142	6.748674432	3.525139976	0.060444721	0.395762883	pseudobulk	edgeR	LRT
Tmed9	0.197747344	6.013283497	3.520217491	0.060624492	0.396165942	pseudobulk	edgeR	LRT
Usp29	0.154289512	8.449552601	3.518757255	0.060677929	0.396165942	pseudobulk	edgeR	LRT
Gpatch8	0.126679565	8.948620702	3.514083799	0.060849292	0.396723633	pseudobulk	edgeR	LRT
Spata7	0.154593394	6.671946482	3.509641945	0.06101264	0.39722757	pseudobulk	edgeR	LRT
Epb41	0.183442448	7.64038271	3.506881068	0.061114406	0.397329716	pseudobulk	edgeR	LRT
Sema6d	-0.225020359	8.646428664	3.504401946	0.06120594	0.397365149	pseudobulk	edgeR	LRT
Dstyk	-0.254973637	5.865552032	3.498258511	0.061433398	0.398281694	pseudobulk	edgeR	LRT
Nsg2	-0.213311928	6.767646143	3.493050433	0.06162693	0.398976028	pseudobulk	edgeR	LRT
Slc4a8	0.186346102	6.594599531	3.474854682	0.062308195	0.402821605	pseudobulk	edgeR	LRT
Itm2c	-0.261089123	6.098025732	3.465688706	0.062654411	0.404094334	pseudobulk	edgeR	LRT
Kcnip1	0.191169317	9.035268403	3.465009602	0.062680144	0.404094334	pseudobulk	edgeR	LRT
Ccdc58	0.192285065	6.071109898	3.460259222	0.062860459	0.404691605	pseudobulk	edgeR	LRT
Ctdspl	-0.227645941	6.358233922	3.454024694	0.06309795	0.405654788	pseudobulk	edgeR	LRT
Nfasc	0.125246145	8.092482389	3.450946332	0.063215566	0.405845692	pseudobulk	edgeR	LRT
Rpsa	-0.185065702	6.505420861	3.448077581	0.063325384	0.405986071	pseudobulk	edgeR	LRT
Basp1	-0.237649724	6.398486991	3.442353243	0.063545123	0.406829805	pseudobulk	edgeR	LRT
Atad3a	0.204281583	6.324481572	3.436669948	0.063764092	0.407666272	pseudobulk	edgeR	LRT
Gm31508	-0.299420024	5.753826615	3.419655691	0.064424449	0.41107819	pseudobulk	edgeR	LRT
Dtna	0.134141467	8.860791242	3.417757387	0.064498577	0.41107819	pseudobulk	edgeR	LRT
Lhx6	0.228567576	5.797592276	3.415290477	0.064595044	0.41107819	pseudobulk	edgeR	LRT
Lrch1	0.140450966	7.847210259	3.41378532	0.064653979	0.41107819	pseudobulk	edgeR	LRT
Eml2	0.165296129	7.064541893	3.405426777	0.064982303	0.4125974	pseudobulk	edgeR	LRT
Gaa	-0.209206696	6.257249116	3.40272997	0.065088613	0.41270472	pseudobulk	edgeR	LRT
Crebzf	-0.164945609	6.757812659	3.399877492	0.065201261	0.412808598	pseudobulk	edgeR	LRT
Tmsb4x	-0.2328789	6.339127427	3.397789393	0.065283855	0.412808598	pseudobulk	edgeR	LRT
Rnf41	-0.233859051	5.835490461	3.394935282	0.06539693	0.412957903	pseudobulk	edgeR	LRT
Slc38a1	0.160351902	7.410318509	3.370949182	0.066355515	0.417526373	pseudobulk	edgeR	LRT
Rpl9	-0.204143098	6.556559656	3.369684238	0.066406482	0.417526373	pseudobulk	edgeR	LRT
Dnajc15	0.181223699	6.288678646	3.368498297	0.066454304	0.417526373	pseudobulk	edgeR	LRT
Csde1	0.155397309	6.995731186	3.367806659	0.066482211	0.417526373	pseudobulk	edgeR	LRT
Tpi1	-0.23035952	6.892301572	3.361773328	0.066726179	0.418489188	pseudobulk	edgeR	LRT
Arnt2	0.113839606	8.675926304	3.358108622	0.066874835	0.418852425	pseudobulk	edgeR	LRT
Ryk	-0.221222472	5.984252108	3.350946611	0.067166378	0.418862477	pseudobulk	edgeR	LRT
Setd5	0.109864991	8.302583634	3.349922077	0.067208195	0.418862477	pseudobulk	edgeR	LRT
Prpf8	0.210499874	5.772326075	3.346712389	0.067339379	0.418862477	pseudobulk	edgeR	LRT
Fam155a	0.119607635	11.3466264	3.344904977	0.067413371	0.418862477	pseudobulk	edgeR	LRT
Ppm1l	0.153100625	8.251269191	3.344145776	0.067444477	0.418862477	pseudobulk	edgeR	LRT
Ywhaz	-0.127837459	7.567853909	3.342532136	0.067510642	0.418862477	pseudobulk	edgeR	LRT
Ralgapa1	0.112801001	8.805188153	3.342508064	0.06751163	0.418862477	pseudobulk	edgeR	LRT
Wbp11	0.228325982	5.677397101	3.334367544	0.067846486	0.420375007	pseudobulk	edgeR	LRT
Sdha	0.155043662	7.302826865	3.32999985	0.068026881	0.420892751	pseudobulk	edgeR	LRT
Acap2	-0.104079028	8.23011259	3.327933347	0.06811241	0.420892751	pseudobulk	edgeR	LRT
Casc4	-0.154151221	7.328447312	3.316332655	0.068594685	0.423306238	pseudobulk	edgeR	LRT
Lztfl1	-0.167760756	6.713272257	3.311233182	0.06880784	0.424054723	pseudobulk	edgeR	LRT
Cers5	-0.190045895	6.230013913	3.30715442	0.068978839	0.424541762	pseudobulk	edgeR	LRT
Asap1	0.103077288	8.88672601	3.296014264	0.069448205	0.426676321	pseudobulk	edgeR	LRT
Dctn1	-0.19528875	6.446081727	3.291170131	0.069653367	0.426676321	pseudobulk	edgeR	LRT
8030462N17Rik	0.201450686	6.56157581	3.289980972	0.06970383	0.426676321	pseudobulk	edgeR	LRT
Smarcc2	-0.181002337	6.567710368	3.28897424	0.069746582	0.426676321	pseudobulk	edgeR	LRT
Ahi1	-0.112433424	8.961581851	3.288003569	0.06978783	0.426676321	pseudobulk	edgeR	LRT
Ppargc1a	0.199044319	7.918056831	3.278563055	0.070190358	0.427780939	pseudobulk	edgeR	LRT
Plekhg5	0.221501604	5.699714635	3.276187938	0.07029202	0.427780939	pseudobulk	edgeR	LRT
Vamp2	-0.21976019	6.744142773	3.275356182	0.070327659	0.427780939	pseudobulk	edgeR	LRT
Tial1	0.159325852	7.64317934	3.275087005	0.070339197	0.427780939	pseudobulk	edgeR	LRT
5730522E02Rik	-0.218376509	7.91519557	3.259667636	0.071003516	0.430766467	pseudobulk	edgeR	LRT
Ccdc174	0.1927334	6.303388326	3.259362232	0.071016742	0.430766467	pseudobulk	edgeR	LRT
Psma7	-0.225156421	5.767746829	3.254757221	0.071216483	0.431411134	pseudobulk	edgeR	LRT
Kdm5c	0.194870482	6.163804917	3.250616477	0.0713966	0.431749269	pseudobulk	edgeR	LRT
Nemf	0.194344293	6.860067956	3.24917613	0.071459368	0.431749269	pseudobulk	edgeR	LRT
St6gal1	-0.210585262	5.799751318	3.239332575	0.071889919	0.433346755	pseudobulk	edgeR	LRT
Prkn	0.140992613	10.54990038	3.23884019	0.071911528	0.433346755	pseudobulk	edgeR	LRT
Cxadr	-0.209141745	5.881359041	3.234875568	0.072085779	0.433830452	pseudobulk	edgeR	LRT
Rnf138	-0.240649282	5.727730217	3.225564287	0.072496807	0.435736016	pseudobulk	edgeR	LRT
Cox7b	0.182304605	6.820208763	3.216549743	0.072897131	0.4375221	pseudobulk	edgeR	LRT
Nos1ap	0.136242841	8.302072914	3.213091355	0.073051342	0.4375221	pseudobulk	edgeR	LRT
Rapgef5	0.176429465	8.348869242	3.211942407	0.073102652	0.4375221	pseudobulk	edgeR	LRT
Nalcn	-0.148067132	8.552124055	3.21036615	0.073173107	0.4375221	pseudobulk	edgeR	LRT
Wipf3	0.166249693	6.945352113	3.203666356	0.073473387	0.438477525	pseudobulk	edgeR	LRT
Rcan2	0.111161589	8.673872326	3.200619489	0.073610383	0.438477525	pseudobulk	edgeR	LRT
Kdm3a	-0.191742517	5.981953743	3.20045317	0.073617869	0.438477525	pseudobulk	edgeR	LRT
Kif3a	-0.160657438	7.108158035	3.195069011	0.073860653	0.439356666	pseudobulk	edgeR	LRT
Chordc1	-0.163402181	6.498356619	3.191927552	0.074002705	0.439559223	pseudobulk	edgeR	LRT
Phka2	-0.179511393	7.673234185	3.189987673	0.07409057	0.439559223	pseudobulk	edgeR	LRT
Cntln	-0.203635096	6.490848215	3.18686825	0.074232097	0.439559223	pseudobulk	edgeR	LRT
Pknox2	0.13085441	8.4054528	3.185910554	0.074275605	0.439559223	pseudobulk	edgeR	LRT
Smarcd1	-0.256128446	5.546771511	3.176908783	0.074685899	0.441421394	pseudobulk	edgeR	LRT
Crispld1	-0.294750473	6.369688847	3.164143422	0.075271913	0.444316047	pseudobulk	edgeR	LRT
Atp2b1	0.11240802	8.747087042	3.153673389	0.075756244	0.446603858	pseudobulk	edgeR	LRT
Atraid	-0.185542032	5.990147126	3.149397884	0.075954986	0.446814758	pseudobulk	edgeR	LRT
Add1	0.141489801	7.099193018	3.148421719	0.07600044	0.446814758	pseudobulk	edgeR	LRT
Zfp182	-0.206731745	5.782335023	3.145995759	0.07611353	0.446814758	pseudobulk	edgeR	LRT
Ireb2	-0.173351393	6.45032367	3.144588675	0.076179206	0.446814758	pseudobulk	edgeR	LRT
Kif21b	0.188305691	6.022396834	3.140761427	0.076358153	0.447295981	pseudobulk	edgeR	LRT
Nfxl1	-0.223234799	5.575091013	3.13846704	0.076465646	0.447357947	pseudobulk	edgeR	LRT
Rab2a	-0.168343637	6.837793709	3.135027968	0.076627072	0.447734894	pseudobulk	edgeR	LRT
Dmxl1	-0.109176097	8.57119296	3.132487108	0.076746573	0.447866223	pseudobulk	edgeR	LRT
Mapk4	-0.284005536	5.788864934	3.130408858	0.076844466	0.447871282	pseudobulk	edgeR	LRT
Slc1a1	0.127809569	7.507952475	3.114781773	0.077584871	0.451616349	pseudobulk	edgeR	LRT
Pex5	0.204112969	6.083675183	3.107472379	0.077933819	0.452789371	pseudobulk	edgeR	LRT
Cdh9	-0.286023284	8.052131369	3.106453962	0.077982572	0.452789371	pseudobulk	edgeR	LRT
Wasf3	0.123008721	7.876101267	3.099586447	0.078312185	0.453468608	pseudobulk	edgeR	LRT
Eef1a1	-0.187818298	7.325831402	3.099228043	0.078329429	0.453468608	pseudobulk	edgeR	LRT
Ppp4r2	-0.23161623	5.548663425	3.097881056	0.07839427	0.453468608	pseudobulk	edgeR	LRT
Aagab	0.198940181	6.04282441	3.093954501	0.078583616	0.45399496	pseudobulk	edgeR	LRT
Osbpl2	-0.196273504	5.811932385	3.087252939	0.078907918	0.454008693	pseudobulk	edgeR	LRT
Cdc37l1	0.13582938	7.354722584	3.084306219	0.079050971	0.454008693	pseudobulk	edgeR	LRT
Asxl1	0.159394161	6.865214829	3.081961465	0.079165	0.454008693	pseudobulk	edgeR	LRT
Znrf3	-0.248471181	5.761548691	3.081043315	0.0792097	0.454008693	pseudobulk	edgeR	LRT
Mtpn	-0.24831763	5.737246408	3.077871333	0.079364335	0.454008693	pseudobulk	edgeR	LRT
Gpr176	0.126906386	7.945369273	3.077471581	0.079383846	0.454008693	pseudobulk	edgeR	LRT
Vps13a	-0.134155675	7.526669046	3.076059927	0.079452788	0.454008693	pseudobulk	edgeR	LRT
Frmpd4	-0.176543922	10.45337187	3.075820081	0.079464507	0.454008693	pseudobulk	edgeR	LRT
Akap17b	-0.219230342	5.870305436	3.075683292	0.079471192	0.454008693	pseudobulk	edgeR	LRT
Gnal	0.132226716	7.350249452	3.070992916	0.079700779	0.454757471	pseudobulk	edgeR	LRT
Gm13052	0.165200822	7.29577539	3.068799982	0.079808364	0.454809147	pseudobulk	edgeR	LRT
Vezt	-0.124540324	7.691957513	3.065899992	0.079950878	0.455059501	pseudobulk	edgeR	LRT
Bicra	0.233929779	5.72166729	3.061167498	0.080184037	0.455377366	pseudobulk	edgeR	LRT
Sirt7	0.234289489	5.81632052	3.058762044	0.080302829	0.455377366	pseudobulk	edgeR	LRT
Stk38	0.146892407	7.421920686	3.058027584	0.080339137	0.455377366	pseudobulk	edgeR	LRT
Stag1	0.116988619	8.565438484	3.056770302	0.080401333	0.455377366	pseudobulk	edgeR	LRT
Kcnn2	0.180104243	8.412485816	3.04456909	0.081007612	0.45824894	pseudobulk	edgeR	LRT
Prpf6	0.148438266	6.50766171	3.041837786	0.081144004	0.458414887	pseudobulk	edgeR	LRT
Reep3	0.226412637	6.203196476	3.038908408	0.081290564	0.458414887	pseudobulk	edgeR	LRT
Nfkb1	0.137556218	6.755505077	3.03798465	0.081336839	0.458414887	pseudobulk	edgeR	LRT
Arfgef3	-0.131405192	7.679339775	3.035999822	0.081436365	0.458414887	pseudobulk	edgeR	LRT
Rnft1	-0.208126643	6.361745142	3.034065268	0.081533497	0.458414887	pseudobulk	edgeR	LRT
Mfhas1	0.21011732	6.316970704	3.030380871	0.081718832	0.458527652	pseudobulk	edgeR	LRT
Rps3	-0.258098156	5.739918658	3.029573221	0.081759519	0.458527652	pseudobulk	edgeR	LRT
Trmt1l	0.158691956	6.513555825	3.026250782	0.081927127	0.458527652	pseudobulk	edgeR	LRT
Greb1l	-0.189591535	5.977550273	3.0257803	0.081950891	0.458527652	pseudobulk	edgeR	LRT
Dlc1	0.127458932	9.129317819	3.020388345	0.082223774	0.459497509	pseudobulk	edgeR	LRT
Osbpl9	0.110700815	8.729600788	3.017067224	0.082392342	0.459882771	pseudobulk	edgeR	LRT
Gars	0.19601745	6.851630501	3.014479597	0.082523939	0.460060993	pseudobulk	edgeR	LRT
Hadhb	0.187246642	6.119527759	3.007048432	0.082903123	0.46161739	pseudobulk	edgeR	LRT
Eml4	0.11424276	7.557324528	3.00162093	0.083181256	0.462608048	pseudobulk	edgeR	LRT
Ppp2r2a	-0.158238846	6.491279597	2.993925866	0.08357732	0.464251397	pseudobulk	edgeR	LRT
Nxpe4	-0.182134983	7.075248267	2.989730639	0.083794106	0.464896144	pseudobulk	edgeR	LRT
Usp25	0.140386871	7.37978249	2.984291844	0.084076057	0.465405345	pseudobulk	edgeR	LRT
Ntm	0.140466433	11.39385044	2.982806295	0.084153247	0.465405345	pseudobulk	edgeR	LRT
Il1rap	-0.162234121	7.577578406	2.981975284	0.08419646	0.465405345	pseudobulk	edgeR	LRT
Fut8	-0.116257246	8.232797643	2.979083277	0.084347033	0.465405345	pseudobulk	edgeR	LRT
4930402H24Rik	0.11055444	9.094509502	2.978258921	0.084390007	0.465405345	pseudobulk	edgeR	LRT
Srr	-0.172643243	6.316051168	2.975722129	0.084522399	0.465579229	pseudobulk	edgeR	LRT
Gnl3l	-0.184797021	6.619657088	2.967853316	0.084934492	0.466899754	pseudobulk	edgeR	LRT
Creb5	-0.248183184	6.379841677	2.966395133	0.085011096	0.466899754	pseudobulk	edgeR	LRT
Mtmr7	0.156138891	6.963089916	2.96302666	0.085188341	0.466899754	pseudobulk	edgeR	LRT
Sez6l2	-0.152862897	7.181263301	2.962088195	0.085237793	0.466899754	pseudobulk	edgeR	LRT
Trmt1	-0.180922689	6.760490861	2.96151768	0.085267871	0.466899754	pseudobulk	edgeR	LRT
Hadha	0.193238314	6.041101325	2.95688401	0.085512589	0.467634298	pseudobulk	edgeR	LRT
Nell2	-0.171773803	6.9113941	2.953394155	0.0856974	0.467634298	pseudobulk	edgeR	LRT
Zcrb1	-0.18688679	5.885621062	2.953233106	0.085705939	0.467634298	pseudobulk	edgeR	LRT
Hnrnph2	-0.219266315	5.654979297	2.950475522	0.085852293	0.467879794	pseudobulk	edgeR	LRT
Nsmaf	0.175015695	6.342951266	2.9468765	0.086043712	0.468370017	pseudobulk	edgeR	LRT
D3Ertd751e	0.227660599	6.315122596	2.944766647	0.086156142	0.468429624	pseudobulk	edgeR	LRT
Me3	0.093646279	9.541077564	2.94222339	0.086291878	0.46861566	pseudobulk	edgeR	LRT
Gm30382	0.214193198	7.083659696	2.939106336	0.086458555	0.46878105	pseudobulk	edgeR	LRT
Zfp410	-0.247361241	5.529134768	2.937857237	0.086525445	0.46878105	pseudobulk	edgeR	LRT
Cul9	0.196352977	6.572107559	2.934295995	0.08671646	0.469265157	pseudobulk	edgeR	LRT
Atp6v1h	0.139278447	7.539535083	2.926492377	0.087136622	0.470986705	pseudobulk	edgeR	LRT
Cdc42se2	0.157056215	6.885798644	2.923366648	0.087305535	0.471071275	pseudobulk	edgeR	LRT
Habp4	0.184298388	6.79948426	2.922427201	0.087356372	0.471071275	pseudobulk	edgeR	LRT
Rpl11	-0.181647462	6.275246617	2.918868531	0.087549234	0.471560401	pseudobulk	edgeR	LRT
Ctnnal1	-0.252544057	5.711913522	2.916773348	0.087662998	0.471622844	pseudobulk	edgeR	LRT
Clint1	-0.170451285	6.312263385	2.91078587	0.08798899	0.472825586	pseudobulk	edgeR	LRT
Stx7	-0.151097138	6.450717261	2.906389264	0.088229202	0.473565114	pseudobulk	edgeR	LRT
Gclm	-0.292908789	5.731515238	2.9017556	0.088483136	0.473969478	pseudobulk	edgeR	LRT
Bmpr2	-0.127414945	7.28279819	2.899107159	0.088628631	0.473969478	pseudobulk	edgeR	LRT
Srrm3	0.134503559	7.511332037	2.897048192	0.088741922	0.473969478	pseudobulk	edgeR	LRT
Helz	-0.128784792	7.26446709	2.89678871	0.08875621	0.473969478	pseudobulk	edgeR	LRT
Serinc1	-0.17849473	7.031362771	2.894487758	0.088883024	0.473969478	pseudobulk	edgeR	LRT
Hbs1l	0.141365632	6.974865305	2.893623728	0.088930694	0.473969478	pseudobulk	edgeR	LRT
Atp6v1b2	-0.11970706	7.747094762	2.891946737	0.089023297	0.473969478	pseudobulk	edgeR	LRT
Tmeff1	-0.247387028	5.607128896	2.883284831	0.08950327	0.475975913	pseudobulk	edgeR	LRT
Ccdc39	-0.186069104	5.856399782	2.880741922	0.089644709	0.476179492	pseudobulk	edgeR	LRT
Fbxo11	-0.125536664	7.287056756	2.874807471	0.089975735	0.477067359	pseudobulk	edgeR	LRT
Xpr1	0.124557742	7.03154897	2.874041472	0.090018559	0.477067359	pseudobulk	edgeR	LRT
Eif2d	-0.228620366	5.549621763	2.870247053	0.090231018	0.47764493	pseudobulk	edgeR	LRT
Reln	-0.310310436	8.860325173	2.867696708	0.090374124	0.477854472	pseudobulk	edgeR	LRT
Plch2	0.175589304	6.66751478	2.859896006	0.090813369	0.479062321	pseudobulk	edgeR	LRT
Sh3pxd2a	0.199919978	6.078966426	2.858368852	0.090899632	0.479062321	pseudobulk	edgeR	LRT
Dcaf11	0.184233846	6.048076164	2.858116295	0.090913907	0.479062321	pseudobulk	edgeR	LRT
Lgmn	-0.27064077	5.713668985	2.847456415	0.091518626	0.48168007	pseudobulk	edgeR	LRT
Atrnl1	0.125339902	10.09380019	2.845687621	0.091619389	0.48168007	pseudobulk	edgeR	LRT
Neto1	-0.158480222	8.861614975	2.843831706	0.091725245	0.481687976	pseudobulk	edgeR	LRT
Sgsm2	0.184440682	6.004554801	2.841643981	0.091850196	0.481796031	pseudobulk	edgeR	LRT
Mgat4c	-0.178360982	10.44607612	2.832143675	0.092394954	0.484103414	pseudobulk	edgeR	LRT
Smg1	-0.107006559	8.015124027	2.827826631	0.092643657	0.484856147	pseudobulk	edgeR	LRT
Grin1	0.099134239	8.310148309	2.82382995	0.092874553	0.48503102	pseudobulk	edgeR	LRT
Uqcrh	0.198183226	6.125721352	2.823610951	0.092887223	0.48503102	pseudobulk	edgeR	LRT
Mrs2	0.158988822	6.398529315	2.817518838	0.093240433	0.486325239	pseudobulk	edgeR	LRT
Ptpra	0.145542726	6.887599009	2.815276896	0.093370784	0.486455459	pseudobulk	edgeR	LRT
Hibadh	0.13943637	6.84868221	2.805167555	0.093961028	0.488978696	pseudobulk	edgeR	LRT
Atf7ip	-0.145586763	6.914906496	2.801970356	0.094148543	0.489402786	pseudobulk	edgeR	LRT
Snx25	0.146306359	6.989489249	2.794883324	0.09456565	0.491018042	pseudobulk	edgeR	LRT
Desi2	-0.121151251	7.127196569	2.792951828	0.094679676	0.491057736	pseudobulk	edgeR	LRT
Copb1	-0.19142804	5.829740975	2.788412996	0.094948217	0.491858	pseudobulk	edgeR	LRT
Rap1gds1	0.119655759	7.667106219	2.786745493	0.095047083	0.491858	pseudobulk	edgeR	LRT
Tcea2	-0.201700116	6.062516596	2.783493515	0.095240215	0.492305526	pseudobulk	edgeR	LRT
Csmd3	-0.132118458	9.480480133	2.780555642	0.095415061	0.492657629	pseudobulk	edgeR	LRT
Snhg4	-0.21407111	6.813608879	2.777760177	0.095581755	0.492966907	pseudobulk	edgeR	LRT
Frmpd3	-0.218384308	6.346961715	2.774393982	0.095782903	0.493452993	pseudobulk	edgeR	LRT
Dld	0.16334971	6.265059724	2.768313104	0.096147438	0.493722002	pseudobulk	edgeR	LRT
Ap1g1	0.177785786	6.869893125	2.76698189	0.096227443	0.493722002	pseudobulk	edgeR	LRT
L1cam	-0.200841007	5.592638849	2.766356013	0.096265082	0.493722002	pseudobulk	edgeR	LRT
Mef2d	0.172456694	5.955078918	2.763329452	0.096447324	0.493722002	pseudobulk	edgeR	LRT
Zc3h12b	-0.154674535	6.792591967	2.761666128	0.096547639	0.493722002	pseudobulk	edgeR	LRT
Kctd16	-0.165508156	10.63652134	2.761550617	0.09655461	0.493722002	pseudobulk	edgeR	LRT
Pik3c2b	0.193977733	5.855268367	2.761066477	0.096583832	0.493722002	pseudobulk	edgeR	LRT
Kcmf1	0.19111103	6.31444485	2.754146842	0.097002549	0.495313901	pseudobulk	edgeR	LRT
Zfp950	-0.138847063	7.281573185	2.741108462	0.097796908	0.498493861	pseudobulk	edgeR	LRT
Cemip	0.112277187	9.207328996	2.740383239	0.097841299	0.498493861	pseudobulk	edgeR	LRT
Spop	-0.154675399	6.895730163	2.735014979	0.098170581	0.499312799	pseudobulk	edgeR	LRT
Edf1	-0.251553568	5.892041467	2.734237418	0.098218376	0.499312799	pseudobulk	edgeR	LRT
Tecpr2	0.180358282	5.935181336	2.726669433	0.098684888	0.500699378	pseudobulk	edgeR	LRT
Taf1	0.167277007	6.51407734	2.725210488	0.098775099	0.500699378	pseudobulk	edgeR	LRT
Zbtb11	0.191758969	6.673054166	2.724540823	0.098816537	0.500699378	pseudobulk	edgeR	LRT
Tmem196	-0.329519168	5.757447784	2.722662973	0.098932836	0.500739002	pseudobulk	edgeR	LRT
Zfp704	0.175083987	7.598953451	2.719131103	0.099151977	0.50075503	pseudobulk	edgeR	LRT
Hnrnpu	0.109596051	8.879588445	2.719115157	0.099152967	0.50075503	pseudobulk	edgeR	LRT
Aktip	0.216772342	5.879699938	2.715836121	0.099356897	0.500914265	pseudobulk	edgeR	LRT
Clpx	0.17160782	6.125084939	2.71511943	0.099401531	0.500914265	pseudobulk	edgeR	LRT
Git2	0.156166026	6.221854864	2.707562496	0.099873489	0.501643561	pseudobulk	edgeR	LRT
Otud7b	-0.155818344	6.501339758	2.707269938	0.09989181	0.501643561	pseudobulk	edgeR	LRT
Nme7	-0.244449208	5.622539285	2.704842496	0.100043962	0.501643561	pseudobulk	edgeR	LRT
Zfyve16	-0.151112842	6.811715042	2.703950811	0.100099916	0.501643561	pseudobulk	edgeR	LRT
Phf20l1	-0.117601427	9.022808584	2.703707629	0.100115182	0.501643561	pseudobulk	edgeR	LRT
Fxr2	-0.205230392	5.516281213	2.701891821	0.100229251	0.501643561	pseudobulk	edgeR	LRT
