gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Tmed8	-0.106246502	5.303696174	1.299875246	0.254236013	0.674392385	pseudobulk	edgeR	LRT
Ift74	-0.11214993	5.184314087	1.298945479	0.254405934	0.674392385	pseudobulk	edgeR	LRT
Btbd3	-0.089842003	7.275958356	1.297090952	0.254745279	0.674392385	pseudobulk	edgeR	LRT
Lmo3	-0.126051774	5.704689922	1.296706586	0.254815681	0.674392385	pseudobulk	edgeR	LRT
Pum3	-0.12824595	4.525335188	1.295795145	0.254982719	0.674392385	pseudobulk	edgeR	LRT
Mvb12a	-0.124126782	4.708809012	1.29280081	0.255532438	0.674392385	pseudobulk	edgeR	LRT
Ccdc92	-0.1169877	4.981369376	1.291030211	0.255858183	0.674392385	pseudobulk	edgeR	LRT
Pcgf6	-0.103936705	5.831531222	1.290434082	0.25596797	0.674392385	pseudobulk	edgeR	LRT
Eef1d	0.11088192	5.173729955	1.289666194	0.256109476	0.674392385	pseudobulk	edgeR	LRT
Zzef1	0.066765366	7.178355316	1.286147226	0.256759184	0.674392385	pseudobulk	edgeR	LRT
Ypel5	-0.125889352	4.775138532	1.286061999	0.256774944	0.674392385	pseudobulk	edgeR	LRT
Tnfrsf21	-0.08965521	5.994176304	1.285237772	0.256927427	0.674392385	pseudobulk	edgeR	LRT
Fubp3	-0.101678032	5.361991387	1.282390779	0.257454983	0.674392385	pseudobulk	edgeR	LRT
Togaram1	0.097512518	5.778159719	1.281796272	0.257565316	0.674392385	pseudobulk	edgeR	LRT
Cntnap5b	-0.091839738	7.85705959	1.281679442	0.257587005	0.674392385	pseudobulk	edgeR	LRT
Ndufa9	0.129335357	4.58547699	1.280843165	0.257742322	0.674392385	pseudobulk	edgeR	LRT
Ndufaf5	-0.098422251	6.093854184	1.280124674	0.257875856	0.674392385	pseudobulk	edgeR	LRT
Ubxn2b	-0.105641774	5.044940485	1.278180349	0.258237643	0.674392385	pseudobulk	edgeR	LRT
Klhl7	-0.066467413	7.194510936	1.274985123	0.258833553	0.674392385	pseudobulk	edgeR	LRT
Syt7	0.080728361	6.361284374	1.273447282	0.259120967	0.674392385	pseudobulk	edgeR	LRT
Ptges3	-0.111024199	5.09136862	1.269922223	0.259781271	0.674392385	pseudobulk	edgeR	LRT
Rps6kb2	-0.08648917	6.001253125	1.265062266	0.260695043	0.674392385	pseudobulk	edgeR	LRT
Polr3gl	0.101503191	5.408213537	1.260045236	0.261642528	0.674392385	pseudobulk	edgeR	LRT
Nr1h2	0.12873127	4.582351438	1.25712414	0.262196154	0.674392385	pseudobulk	edgeR	LRT
Ensa	-0.096199659	5.436966476	1.25672228	0.262272431	0.674392385	pseudobulk	edgeR	LRT
Hook3	-0.062738829	7.563943702	1.255629483	0.262479994	0.674392385	pseudobulk	edgeR	LRT
Fam171a2	0.141718421	4.536602154	1.25559029	0.262487442	0.674392385	pseudobulk	edgeR	LRT
Dlst	0.09050587	5.612293347	1.254937832	0.262611469	0.674392385	pseudobulk	edgeR	LRT
Ppfia1	-0.081448242	6.139522264	1.254919232	0.262615006	0.674392385	pseudobulk	edgeR	LRT
Hnrnpll	-0.08505407	6.047389712	1.253453006	0.262893995	0.674392385	pseudobulk	edgeR	LRT
Stoml1	0.124994423	4.503231943	1.253125634	0.262956337	0.674392385	pseudobulk	edgeR	LRT
H13	-0.083521558	5.933052418	1.252610004	0.263054566	0.674392385	pseudobulk	edgeR	LRT
Kifap3	0.063270757	7.828969332	1.251252467	0.263313398	0.674392385	pseudobulk	edgeR	LRT
Gabra5	0.159181528	5.321641564	1.250715922	0.263415784	0.674392385	pseudobulk	edgeR	LRT
Ccbe1	0.236390193	4.589200825	1.250634848	0.263431259	0.674392385	pseudobulk	edgeR	LRT
Lima1	0.114439846	4.955958762	1.249709388	0.26360799	0.674392385	pseudobulk	edgeR	LRT
Zcchc8	0.088026248	5.66709764	1.249206988	0.263703992	0.674392385	pseudobulk	edgeR	LRT
Man1b1	0.12003277	4.753751	1.248971602	0.263748987	0.674392385	pseudobulk	edgeR	LRT
Akt3	0.065836973	8.796727118	1.248291356	0.26387907	0.674392385	pseudobulk	edgeR	LRT
Gnpat	0.121949501	4.840656263	1.247641326	0.26400345	0.674392385	pseudobulk	edgeR	LRT
Depdc5	-0.069574115	6.880042551	1.247451747	0.264039738	0.674392385	pseudobulk	edgeR	LRT
Dnal1	-0.096833529	5.413099899	1.246906613	0.264144121	0.674392385	pseudobulk	edgeR	LRT
Zfp397	-0.095127023	5.43627656	1.24667236	0.264188991	0.674392385	pseudobulk	edgeR	LRT
Stx6	-0.108979466	5.176831588	1.245919995	0.264333169	0.674392385	pseudobulk	edgeR	LRT
Cdh13	-0.062940476	9.318616536	1.244711009	0.264565055	0.674392385	pseudobulk	edgeR	LRT
Fgf13	-0.073896081	10.02920642	1.244688891	0.2645693	0.674392385	pseudobulk	edgeR	LRT
Flii	0.114015419	5.010390375	1.243490314	0.264799444	0.674392385	pseudobulk	edgeR	LRT
4932438A13Rik	0.064784806	8.120574173	1.242174969	0.265052296	0.674392385	pseudobulk	edgeR	LRT
Dnaja3	0.123382129	4.720609949	1.241908752	0.265103508	0.674392385	pseudobulk	edgeR	LRT
Pak6	-0.100725972	5.432893606	1.241053465	0.265268122	0.674392385	pseudobulk	edgeR	LRT
Dnajc27	-0.095889698	5.422505566	1.240492317	0.265376193	0.674392385	pseudobulk	edgeR	LRT
Gnaq	0.061848137	8.335072659	1.239033525	0.265657398	0.674392385	pseudobulk	edgeR	LRT
Scn8a	0.060454181	8.26057696	1.236680656	0.266111733	0.674392385	pseudobulk	edgeR	LRT
Fam3c	-0.119791249	4.786687383	1.236146511	0.26621501	0.674392385	pseudobulk	edgeR	LRT
Zfp799	0.094651753	5.409758646	1.235694061	0.26630253	0.674392385	pseudobulk	edgeR	LRT
Pinx1	-0.116417304	4.739861364	1.235487984	0.266342405	0.674392385	pseudobulk	edgeR	LRT
Pcsk7	-0.091864224	5.688141013	1.234942644	0.26644796	0.674392385	pseudobulk	edgeR	LRT
Cep135	0.131516349	4.768082321	1.234753347	0.266484613	0.674392385	pseudobulk	edgeR	LRT
Trim35	-0.08595821	5.960869994	1.234713535	0.266492322	0.674392385	pseudobulk	edgeR	LRT
Caml	0.104833114	5.181325519	1.23299005	0.266826332	0.674392385	pseudobulk	edgeR	LRT
Fig4	-0.125294598	4.834853637	1.232627991	0.266896564	0.674392385	pseudobulk	edgeR	LRT
A930015D03Rik	-0.091681825	6.38330707	1.232357296	0.26694909	0.674392385	pseudobulk	edgeR	LRT
Fbxo31	-0.113830551	4.912734116	1.23229901	0.266960401	0.674392385	pseudobulk	edgeR	LRT
Map3k2	-0.066913558	7.046092661	1.231413833	0.267132257	0.674392385	pseudobulk	edgeR	LRT
Metap1	-0.119227939	4.632487971	1.229139009	0.267574546	0.674392385	pseudobulk	edgeR	LRT
Fndc10	-0.118778097	4.669488822	1.228379961	0.267722329	0.674392385	pseudobulk	edgeR	LRT
Gm16070	0.088315536	6.036393987	1.22720766	0.26795077	0.674392385	pseudobulk	edgeR	LRT
Cyp46a1	-0.077613203	6.264631953	1.227034706	0.267984493	0.674392385	pseudobulk	edgeR	LRT
Vcp	-0.099867018	5.363275277	1.225312168	0.268320651	0.674392385	pseudobulk	edgeR	LRT
Ranbp3	0.122399208	4.565451124	1.225298473	0.268323325	0.674392385	pseudobulk	edgeR	LRT
Kat2b	0.091478717	5.795963482	1.222451247	0.26888013	0.674392385	pseudobulk	edgeR	LRT
Glt8d1	-0.090782432	5.894426263	1.220977403	0.269168922	0.674392385	pseudobulk	edgeR	LRT
Cep57l1	0.13414321	4.675687255	1.219206661	0.269516401	0.674392385	pseudobulk	edgeR	LRT
Vezt	-0.061886365	7.515582067	1.218999525	0.269557085	0.674392385	pseudobulk	edgeR	LRT
Aars	0.098314579	5.331811192	1.218448922	0.269665267	0.674392385	pseudobulk	edgeR	LRT
Ino80d	-0.096110029	5.468172915	1.217116805	0.269927223	0.674392385	pseudobulk	edgeR	LRT
Zfp266	-0.087259979	5.963200271	1.217025435	0.269945202	0.674392385	pseudobulk	edgeR	LRT
Aatk	0.093803103	5.636095381	1.216607463	0.270027468	0.674392385	pseudobulk	edgeR	LRT
Flcn	0.119498356	4.761431491	1.215102816	0.270323872	0.674392385	pseudobulk	edgeR	LRT
Ankrd28	-0.07147905	7.153116646	1.212935098	0.270751611	0.674392385	pseudobulk	edgeR	LRT
Fam49b	-0.060989918	8.145893379	1.211716654	0.270992409	0.674392385	pseudobulk	edgeR	LRT
Snrnp40	-0.121872334	4.88356073	1.2116497	0.271005649	0.674392385	pseudobulk	edgeR	LRT
A230057D06Rik	0.054982874	9.755848143	1.211454588	0.271044236	0.674392385	pseudobulk	edgeR	LRT
Eif4e	0.097148038	5.656277299	1.211133075	0.271107835	0.674392385	pseudobulk	edgeR	LRT
Snca	0.10316426	6.159886692	1.210804622	0.271172827	0.674392385	pseudobulk	edgeR	LRT
Apoo	-0.080971723	6.064255514	1.210792257	0.271175274	0.674392385	pseudobulk	edgeR	LRT
Plcxd3	0.088213166	7.84459395	1.210374687	0.271257929	0.674392385	pseudobulk	edgeR	LRT
Cnbp	0.085324236	5.700491828	1.208665631	0.271596551	0.674392385	pseudobulk	edgeR	LRT
Pdxdc1	-0.111125646	5.41476084	1.207331413	0.271861273	0.674392385	pseudobulk	edgeR	LRT
Slc12a6	-0.132940426	4.528548669	1.20725657	0.271876133	0.674392385	pseudobulk	edgeR	LRT
Cep85l	-0.077811472	6.25562884	1.206890252	0.271948875	0.674392385	pseudobulk	edgeR	LRT
Mast2	0.064535083	8.304541253	1.206748868	0.271976957	0.674392385	pseudobulk	edgeR	LRT
Ctsd	0.128154627	4.501074631	1.206564654	0.272013552	0.674392385	pseudobulk	edgeR	LRT
Zcchc12	0.134324053	4.977551118	1.206062419	0.272113354	0.674392385	pseudobulk	edgeR	LRT
Sel1l	-0.077337888	6.236887442	1.206026592	0.272120475	0.674392385	pseudobulk	edgeR	LRT
Lancl3	0.110931071	5.18339905	1.204316373	0.272460678	0.674392385	pseudobulk	edgeR	LRT
Psma2	-0.100175938	5.544369038	1.20413296	0.272497195	0.674392385	pseudobulk	edgeR	LRT
Pdcd4	0.082986257	5.99038382	1.202629317	0.272796795	0.674392385	pseudobulk	edgeR	LRT
Ptpn2	-0.103895133	5.57149537	1.202505719	0.27282144	0.674392385	pseudobulk	edgeR	LRT
Specc1l	-0.076324403	6.459864738	1.201560788	0.27300995	0.674392385	pseudobulk	edgeR	LRT
Kif1a	0.060785096	7.955059269	1.201360712	0.273049885	0.674392385	pseudobulk	edgeR	LRT
Elmo2	0.109623081	4.873650686	1.199370564	0.273447518	0.674392385	pseudobulk	edgeR	LRT
Reps2	0.059786829	8.135595639	1.198246652	0.273672398	0.674392385	pseudobulk	edgeR	LRT
Gmeb1	0.123672862	4.789850866	1.198241152	0.273673499	0.674392385	pseudobulk	edgeR	LRT
Stk10	-0.123058973	4.618470272	1.19737902	0.273846158	0.674392385	pseudobulk	edgeR	LRT
Gm26782	-0.11100756	5.045374936	1.197014045	0.273919292	0.674392385	pseudobulk	edgeR	LRT
Senp5	-0.080316549	6.057459586	1.196503537	0.27402163	0.674392385	pseudobulk	edgeR	LRT
Ubqln1	0.081870025	6.092508747	1.195467493	0.274229466	0.674392385	pseudobulk	edgeR	LRT
Rnpepl1	0.122220181	4.731702168	1.191049037	0.275118055	0.674392385	pseudobulk	edgeR	LRT
Mib2	0.097361312	5.543593125	1.190422108	0.275244429	0.674392385	pseudobulk	edgeR	LRT
Abcg4	0.116899339	4.850044003	1.189841888	0.275361452	0.674392385	pseudobulk	edgeR	LRT
Dus3l	0.075849213	6.46170556	1.189813037	0.275367272	0.674392385	pseudobulk	edgeR	LRT
Gpx4	0.099479179	5.219904543	1.188969294	0.275537561	0.674392385	pseudobulk	edgeR	LRT
Hibch	0.126721458	4.766887726	1.188500355	0.275632261	0.674392385	pseudobulk	edgeR	LRT
Brk1	-0.11282287	4.939491564	1.186713327	0.275993521	0.674392385	pseudobulk	edgeR	LRT
Stx8	-0.085770715	6.296230671	1.186554667	0.276025624	0.674392385	pseudobulk	edgeR	LRT
Gnl2	-0.08865398	5.586915014	1.185787488	0.27618092	0.674392385	pseudobulk	edgeR	LRT
Map3k10	-0.107853583	5.122376602	1.184150475	0.276512658	0.674392385	pseudobulk	edgeR	LRT
Dusp22	-0.111895164	4.844959733	1.18399897	0.276543386	0.674392385	pseudobulk	edgeR	LRT
Sos1	0.071486397	6.533703368	1.183868313	0.276569889	0.674392385	pseudobulk	edgeR	LRT
Spg11	-0.100857412	5.175920971	1.183284403	0.276688369	0.674392385	pseudobulk	edgeR	LRT
Faim2	0.080437636	6.116177925	1.182859354	0.276774656	0.674392385	pseudobulk	edgeR	LRT
Septin4	0.087721873	6.282269382	1.182286407	0.27689102	0.674392385	pseudobulk	edgeR	LRT
Rassf5	0.099383812	5.139079696	1.182264795	0.27689541	0.674392385	pseudobulk	edgeR	LRT
Slc33a1	-0.100242455	5.114895365	1.181465933	0.277057763	0.674392385	pseudobulk	edgeR	LRT
Tmem164	-0.077029099	6.232147568	1.180971771	0.277158251	0.674392385	pseudobulk	edgeR	LRT
Hdgfl3	-0.072379915	6.735476922	1.180708687	0.277211768	0.674392385	pseudobulk	edgeR	LRT
Ppp6r3	0.068540114	6.882432791	1.179475297	0.277462841	0.674392385	pseudobulk	edgeR	LRT
Slc25a4	0.116902274	5.076014851	1.17925922	0.277506855	0.674392385	pseudobulk	edgeR	LRT
Efr3b	0.067642554	7.154198674	1.178043561	0.277754648	0.674392385	pseudobulk	edgeR	LRT
Cdc42ep3	-0.125086311	4.787106627	1.17795267	0.277773186	0.674392385	pseudobulk	edgeR	LRT
Sox5	0.065070029	9.405648779	1.176548063	0.278059863	0.674392385	pseudobulk	edgeR	LRT
Mettl3	-0.118131998	4.657360623	1.176475318	0.27807472	0.674392385	pseudobulk	edgeR	LRT
Rmnd5a	0.092293966	5.983284172	1.175722111	0.278228613	0.674392385	pseudobulk	edgeR	LRT
Top2b	0.06814227	6.979931379	1.174787415	0.278419735	0.674392385	pseudobulk	edgeR	LRT
Inpp5k	0.12791342	4.938720581	1.173683725	0.278645625	0.674392385	pseudobulk	edgeR	LRT
Rabggtb	-0.119060022	4.942362897	1.173558924	0.278671182	0.674392385	pseudobulk	edgeR	LRT
Rcc1	-0.10210604	5.077401734	1.172469422	0.278894421	0.674392385	pseudobulk	edgeR	LRT
Purb	0.160435636	4.609501943	1.171677357	0.279056857	0.674392385	pseudobulk	edgeR	LRT
Zfp507	-0.107382153	4.99218184	1.171471229	0.279099149	0.674392385	pseudobulk	edgeR	LRT
Ptprs	-0.058128382	8.134828836	1.171260348	0.279142424	0.674392385	pseudobulk	edgeR	LRT
Sil1	0.085741433	5.908054288	1.171158075	0.279163415	0.674392385	pseudobulk	edgeR	LRT
Gpaa1	0.115116097	5.006386893	1.168945619	0.279617993	0.674392385	pseudobulk	edgeR	LRT
Hecw1	0.061898418	8.481818965	1.168912235	0.27962486	0.674392385	pseudobulk	edgeR	LRT
Esyt2	-0.06657393	7.382260374	1.1676101	0.279892845	0.674392385	pseudobulk	edgeR	LRT
Ubash3b	-0.060057716	8.415363319	1.166393333	0.280143555	0.674392385	pseudobulk	edgeR	LRT
Slc25a26	-0.076458332	6.312777826	1.166373316	0.280147682	0.674392385	pseudobulk	edgeR	LRT
Pigk	-0.077811905	6.656712992	1.163434648	0.280754362	0.674392385	pseudobulk	edgeR	LRT
Atp8a2	-0.057197076	8.531413578	1.162951237	0.28085432	0.674392385	pseudobulk	edgeR	LRT
Thoc2	0.066488358	6.790283143	1.162920096	0.280860761	0.674392385	pseudobulk	edgeR	LRT
Ano4	0.063815983	8.836611305	1.162764406	0.280892964	0.674392385	pseudobulk	edgeR	LRT
Hs3st5	0.105228123	6.661290294	1.160365786	0.281389693	0.674392385	pseudobulk	edgeR	LRT
Trak2	-0.070179028	6.500887174	1.159521462	0.281564807	0.674392385	pseudobulk	edgeR	LRT
Tle4	0.088190548	6.774978981	1.159420017	0.281585856	0.674392385	pseudobulk	edgeR	LRT
Fam184a	-0.080221452	6.096216734	1.154442919	0.282621019	0.674392385	pseudobulk	edgeR	LRT
Glrx2	-0.111989862	4.975744621	1.154220681	0.282667353	0.674392385	pseudobulk	edgeR	LRT
Rps20	-0.127376043	4.54782474	1.152946976	0.282933093	0.674392385	pseudobulk	edgeR	LRT
Mphosph8	-0.090590249	5.65662614	1.151995301	0.283131853	0.674392385	pseudobulk	edgeR	LRT
Sh3pxd2a	-0.093564188	5.622821283	1.149982657	0.28355278	0.674392385	pseudobulk	edgeR	LRT
Moxd1	0.096705328	6.047736508	1.145857369	0.28441803	0.674392385	pseudobulk	edgeR	LRT
Slc27a4	0.109447065	4.877426979	1.145593195	0.284473552	0.674392385	pseudobulk	edgeR	LRT
Me2	-0.126868733	4.564430461	1.1436947	0.28487297	0.674392385	pseudobulk	edgeR	LRT
Lonp2	0.067457953	6.851293341	1.143632769	0.284886012	0.674392385	pseudobulk	edgeR	LRT
Kdm5a	0.071219203	6.538980054	1.142013647	0.285227236	0.674392385	pseudobulk	edgeR	LRT
Ttc8	-0.07668208	6.434030272	1.138138994	0.286045911	0.674392385	pseudobulk	edgeR	LRT
Klhl14	0.137545458	4.51420977	1.134268476	0.286866693	0.674392385	pseudobulk	edgeR	LRT
Gpatch2	-0.072033875	6.503763536	1.13410806	0.286900776	0.674392385	pseudobulk	edgeR	LRT
Rbm33	-0.077800082	7.086113765	1.133591829	0.28701049	0.674392385	pseudobulk	edgeR	LRT
Myo6	-0.077176052	6.738478226	1.132576736	0.287226383	0.674392385	pseudobulk	edgeR	LRT
Fbxo42	0.08978397	5.928568948	1.131984934	0.287352345	0.674392385	pseudobulk	edgeR	LRT
Gm12394	0.09471249	5.975501954	1.131862155	0.287378486	0.674392385	pseudobulk	edgeR	LRT
Scn9a	0.107474887	5.334367876	1.131602634	0.287433752	0.674392385	pseudobulk	edgeR	LRT
Unc5c	0.060782736	9.766374611	1.131508769	0.287453744	0.674392385	pseudobulk	edgeR	LRT
Rfng	0.102312858	4.977076052	1.131315522	0.28749491	0.674392385	pseudobulk	edgeR	LRT
Nkiras1	-0.10800803	4.881344515	1.130944837	0.287573893	0.674392385	pseudobulk	edgeR	LRT
Nsg2	0.086620001	6.402488062	1.129251711	0.287935006	0.674392385	pseudobulk	edgeR	LRT
Cdk5rap2	-0.151026876	4.599030629	1.128087874	0.288183567	0.674392385	pseudobulk	edgeR	LRT
Dbnl	-0.118251738	4.745113273	1.12792407	0.288218572	0.674392385	pseudobulk	edgeR	LRT
Ppargc1a	0.083664632	7.231875595	1.12675486	0.288468593	0.674392385	pseudobulk	edgeR	LRT
Ndufa5	-0.124208764	4.514423891	1.125955945	0.28863959	0.674392385	pseudobulk	edgeR	LRT
Fam172a	0.062107327	8.210803647	1.125249744	0.28879085	0.674392385	pseudobulk	edgeR	LRT
Fam189b	0.126368238	4.662960764	1.125097668	0.288823436	0.674392385	pseudobulk	edgeR	LRT
Cadm4	0.107800003	5.247600156	1.12438089	0.288977087	0.674392385	pseudobulk	edgeR	LRT
Eya3	-0.081861872	5.769975969	1.122210373	0.289443001	0.674392385	pseudobulk	edgeR	LRT
Iqce	-0.100467849	5.033069079	1.122170019	0.289451672	0.674392385	pseudobulk	edgeR	LRT
Zfp169	-0.088652304	5.47450351	1.121683483	0.289556245	0.674392385	pseudobulk	edgeR	LRT
Sec13	0.126751206	4.640728802	1.121228858	0.289654003	0.674392385	pseudobulk	edgeR	LRT
1700025G04Rik	0.066576591	7.279983778	1.117632075	0.290428901	0.674392385	pseudobulk	edgeR	LRT
Tmem132b	0.068211945	8.483974767	1.11759476	0.290436954	0.674392385	pseudobulk	edgeR	LRT
Nrg3os	0.097814634	5.53874458	1.115110129	0.290973811	0.674392385	pseudobulk	edgeR	LRT
Ttc27	-0.109200425	5.318462988	1.114892965	0.291020794	0.674392385	pseudobulk	edgeR	LRT
Unc5d	-0.060244233	9.550728439	1.113908754	0.291233848	0.674392385	pseudobulk	edgeR	LRT
Mtif2	-0.092838064	5.781877621	1.113190856	0.291389378	0.674392385	pseudobulk	edgeR	LRT
Fmnl1	0.121659132	4.754042475	1.112575875	0.291522695	0.674392385	pseudobulk	edgeR	LRT
Spon1	-0.094555845	6.835303019	1.111356323	0.291787304	0.674392385	pseudobulk	edgeR	LRT
Fam114a2	-0.105713167	5.669009487	1.110729668	0.29192339	0.674392385	pseudobulk	edgeR	LRT
Cstf3	0.06669807	6.725735226	1.110360731	0.292003547	0.674392385	pseudobulk	edgeR	LRT
Invs	0.105497262	5.459370775	1.10922783	0.292249863	0.674392385	pseudobulk	edgeR	LRT
Chtop	-0.129223077	4.548531629	1.108384184	0.292433461	0.674392385	pseudobulk	edgeR	LRT
Cntrl	-0.116785751	4.65208591	1.108253985	0.292461809	0.674392385	pseudobulk	edgeR	LRT
Huwe1	0.05895193	8.231917201	1.107957436	0.292526388	0.674392385	pseudobulk	edgeR	LRT
Spock1	0.064743224	8.987445968	1.107768746	0.292567488	0.674392385	pseudobulk	edgeR	LRT
Zfp30	-0.114639685	4.626044933	1.106734958	0.292792799	0.674392385	pseudobulk	edgeR	LRT
Lonrf1	-0.105324878	5.209653075	1.104442397	0.293293247	0.674392385	pseudobulk	edgeR	LRT
Nudt4	0.103254209	4.974513122	1.103890698	0.293413841	0.674392385	pseudobulk	edgeR	LRT
Clvs1	0.062746861	8.105809181	1.103723632	0.293450373	0.674392385	pseudobulk	edgeR	LRT
Mrpl58	0.120547611	4.566892615	1.102030539	0.293820917	0.674392385	pseudobulk	edgeR	LRT
Sptbn1	0.056226178	8.475704783	1.101931547	0.293842601	0.674392385	pseudobulk	edgeR	LRT
Lrrc8d	-0.077045899	6.107999375	1.101593126	0.293916745	0.674496844	pseudobulk	edgeR	LRT
Dcun1d2	0.080513938	6.005770793	1.101036737	0.294038696	0.674710981	pseudobulk	edgeR	LRT
Cacnb3	-0.116452867	4.739454628	1.100685689	0.294115673	0.674742409	pseudobulk	edgeR	LRT
Rnf103	0.087810755	5.607446164	1.10054012	0.294147601	0.674742409	pseudobulk	edgeR	LRT
Atp6v0d1	0.082779228	5.984995952	1.100463417	0.294164426	0.674742409	pseudobulk	edgeR	LRT
A330008L17Rik	-0.098795807	6.876396028	1.099036212	0.294477713	0.674962313	pseudobulk	edgeR	LRT
Zmym4	-0.060159876	7.712645497	1.09878261	0.294533426	0.674962313	pseudobulk	edgeR	LRT
Ntrk3	0.068374971	9.751782061	1.096198586	0.295101872	0.675637026	pseudobulk	edgeR	LRT
Ppp2r2a	0.070443386	6.313066896	1.093742454	0.295643487	0.676338492	pseudobulk	edgeR	LRT
Robo2	-0.055002471	10.00683122	1.093457574	0.29570639	0.676338492	pseudobulk	edgeR	LRT
Gtpbp6	0.105723699	5.042811438	1.092923806	0.295824295	0.676502093	pseudobulk	edgeR	LRT
Ppp2r5c	0.071448621	6.672259205	1.091962288	0.296036838	0.676724938	pseudobulk	edgeR	LRT
Cep170	0.060696373	7.404288735	1.091569247	0.296123776	0.676724938	pseudobulk	edgeR	LRT
Bbx	0.067621889	6.736183184	1.091543041	0.296129574	0.676724938	pseudobulk	edgeR	LRT
Abr	0.063311661	7.745366651	1.091443763	0.296151539	0.676724938	pseudobulk	edgeR	LRT
Plxna2	0.067760372	7.991733209	1.08922233	0.29664358	0.677381487	pseudobulk	edgeR	LRT
Arl13b	-0.108191609	4.9604206	1.089108227	0.296668881	0.677381487	pseudobulk	edgeR	LRT
Syngr3	-0.105339089	5.126740785	1.087338155	0.297061741	0.677715442	pseudobulk	edgeR	LRT
Enpp5	0.079057137	6.070750914	1.085968658	0.297366153	0.677768641	pseudobulk	edgeR	LRT
Hnrnpd	0.088208111	5.828690881	1.0854883	0.297473022	0.677768641	pseudobulk	edgeR	LRT
Fbxw5	0.103022188	5.142218198	1.085343058	0.297505345	0.677768641	pseudobulk	edgeR	LRT
Ube2e2	0.057372689	9.098946022	1.085089757	0.297561727	0.677768641	pseudobulk	edgeR	LRT
Gria1	0.054026434	10.68595789	1.082228468	0.298199567	0.678530361	pseudobulk	edgeR	LRT
Cep350	-0.059258814	7.454664401	1.08209272	0.298229872	0.678530361	pseudobulk	edgeR	LRT
Abhd17b	-0.08678145	5.509455164	1.081962822	0.298258874	0.678530361	pseudobulk	edgeR	LRT
Cacna2d3	-0.079871218	9.47070692	1.080270502	0.298637051	0.678931832	pseudobulk	edgeR	LRT
Cpeb2	0.061643938	7.115192327	1.08005949	0.298684248	0.678931832	pseudobulk	edgeR	LRT
Clptm1l	0.124565965	4.548665005	1.079658342	0.298774	0.678931832	pseudobulk	edgeR	LRT
Ywhae	0.07581051	6.158647	1.079407151	0.298830218	0.678931832	pseudobulk	edgeR	LRT
Megf9	-0.068970307	6.789057749	1.078383642	0.299059428	0.678931832	pseudobulk	edgeR	LRT
Yes1	-0.080093193	6.129568151	1.078050699	0.299134038	0.678931832	pseudobulk	edgeR	LRT
Dis3l2	0.059094558	7.373031077	1.077885291	0.299171113	0.678931832	pseudobulk	edgeR	LRT
Ephx4	0.095099083	5.279873771	1.077755587	0.299200189	0.678931832	pseudobulk	edgeR	LRT
Cacna1i	-0.122050765	4.593081218	1.077295288	0.299303407	0.678931832	pseudobulk	edgeR	LRT
Acsl4	-0.075087509	6.288546553	1.077066941	0.299354629	0.678931832	pseudobulk	edgeR	LRT
Tab1	0.112568007	4.681772806	1.076714097	0.2994338	0.678931832	pseudobulk	edgeR	LRT
1110059E24Rik	-0.157381188	4.503263087	1.076509179	0.299479791	0.678931832	pseudobulk	edgeR	LRT
Ncor2	-0.072991942	6.702731975	1.075479491	0.29971103	0.678931832	pseudobulk	edgeR	LRT
Prkx	-0.107352774	4.881670995	1.075301078	0.29975112	0.678931832	pseudobulk	edgeR	LRT
Plcb4	-0.064349785	7.186070117	1.074701237	0.299885957	0.678936504	pseudobulk	edgeR	LRT
Josd2	-0.092408848	5.288184624	1.074508231	0.299929359	0.678969517	pseudobulk	edgeR	LRT
Sipa1l3	-0.078593935	5.910231621	1.072816949	0.30031003	0.679645917	pseudobulk	edgeR	LRT
Slc15a4	-0.114234728	4.666991138	1.07000203	0.300944987	0.680437912	pseudobulk	edgeR	LRT
Rab11fip2	-0.075746618	6.239201758	1.068063444	0.301383278	0.681017518	pseudobulk	edgeR	LRT
Cdh12	0.064787553	8.82480505	1.067660908	0.30147439	0.681092745	pseudobulk	edgeR	LRT
Sin3a	0.112276175	4.747610412	1.06742126	0.301528649	0.681150009	pseudobulk	edgeR	LRT
Dnajc3	0.116632292	4.581047913	1.063827842	0.302343764	0.682141039	pseudobulk	edgeR	LRT
Ptprm	-0.052603128	10.56358185	1.063030413	0.302525034	0.682169908	pseudobulk	edgeR	LRT
Trub1	0.095344508	5.346931457	1.062097705	0.302737234	0.682169908	pseudobulk	edgeR	LRT
Man1a	0.115377614	6.989199695	1.061727247	0.30282157	0.682169908	pseudobulk	edgeR	LRT
Mapk1ip1	-0.083761146	5.807321038	1.058549055	0.303546345	0.682169908	pseudobulk	edgeR	LRT
Pde6d	-0.11573128	4.921271659	1.057546698	0.303775394	0.682169908	pseudobulk	edgeR	LRT
Cystm1	-0.103445447	5.041178025	1.057027915	0.303894029	0.682371275	pseudobulk	edgeR	LRT
Cenpp	-0.14557402	4.503145015	1.056077033	0.304111631	0.682471627	pseudobulk	edgeR	LRT
Rai1	-0.068562014	6.643542699	1.055820636	0.30417034	0.682471627	pseudobulk	edgeR	LRT
Pcyt1b	-0.11778423	4.518978261	1.054397213	0.304496538	0.682588752	pseudobulk	edgeR	LRT
