gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type
Pcm1	0.11619090280077	7.2444151484084	0.901675546013294	0.342332832671754	0.678087249276263	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rab5c	-0.150778549991706	3.91200979033173	0.901363671095687	0.342416323819783	0.678174150316027	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cyp2u1	0.132569868746534	3.4091177394246	0.901205329442751	0.342458723525969	0.678174150316027	pseudobulk	edgeR	LRT	Supp_layer_neurons
Brip1	0.309007470138365	-0.124751323398303	0.901137131971033	0.342476987186851	0.678174150316027	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tll1	0.282694726973723	2.88355401317342	0.901088020868393	0.342490140226087	0.678174150316027	pseudobulk	edgeR	LRT	Supp_layer_neurons
Clec2d	1.01916349864952	-3.12864985396735	0.900735494375761	0.342584574620557	0.678277396472058	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm41505	-0.377996357647681	1.67205870346107	0.900668409218767	0.342602549294071	0.678277396472058	pseudobulk	edgeR	LRT	Supp_layer_neurons
Scrg1	0.461952778330676	-2.24052980196356	0.900575777453506	0.342627370970246	0.678277396472058	pseudobulk	edgeR	LRT	Supp_layer_neurons
Upf2	-0.102197932931945	6.08596408168117	0.900457499206725	0.342659068423535	0.678283996546679	pseudobulk	edgeR	LRT	Supp_layer_neurons
Trhde	0.203580753542263	7.88261121194366	0.89956461878279	0.342898479671725	0.678701725117499	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm20703	-0.951482934378171	-3.50456182011797	0.899362284290834	0.342952763719367	0.678727118022123	pseudobulk	edgeR	LRT	Supp_layer_neurons
Kdelr2	0.140936543875608	2.86581795548482	0.899305229934867	0.342968072851858	0.678727118022123	pseudobulk	edgeR	LRT	Supp_layer_neurons
Arhgap4	0.210405707506767	1.06817226345405	0.898967363647972	0.343058749863154	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Prss54	-0.515436800395263	-2.47576553377655	0.898835423800449	0.343094168843938	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zcwpw1	0.172817416145302	1.86179277281302	0.898597880903442	0.343157949191337	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Clcn3	0.0977579553664373	6.97739612411659	0.89856460525067	0.343166884993346	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Kcnk9	-0.103545795552272	6.00743358973669	0.898380993102862	0.343216197618351	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Arfip1	-0.437665381728828	-2.11740399930037	0.89826204195083	0.343248149377844	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
E2f5	0.114955720995341	3.77711929823255	0.898250294188863	0.343251305190775	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm49691	0.516241051154371	-2.13081645530114	0.898208015207744	0.343262662959533	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Fermt1	-0.437616269419858	-2.11489749321818	0.898060525683327	0.343302288320257	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Lamp3	-0.154710287507934	1.96400057510907	0.89791123311343	0.343342404387498	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Slc37a1	-0.159110620601986	2.78235344694391	0.897888776881816	0.343348439098114	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ces2h	0.501578715736082	-2.32400048009669	0.897807739542074	0.343370217624852	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Utp15	0.168406797045288	4.1832558103753	0.897663652307358	0.343408945217053	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Plekha1	0.133037769900194	6.33401925801226	0.897652035171392	0.343412067913715	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Fxyd2	0.264833728012529	-0.159292360928226	0.897651488234708	0.343412214931735	0.678763510032029	pseudobulk	edgeR	LRT	Supp_layer_neurons
Nup160	0.110842429946216	4.82893754107852	0.897414344068614	0.34347596791675	0.678833412955468	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rpl11	-0.129236021633155	3.89904673318911	0.897108099107248	0.343558321362051	0.678897394576864	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zeb2os	-0.280963806333161	0.427666121036466	0.89705188412513	0.343573441233979	0.678897394576864	pseudobulk	edgeR	LRT	Supp_layer_neurons
Fmc1	0.218419077343152	2.38785112555956	0.89697727945376	0.343593508679593	0.678897394576864	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rnf168	0.129409186498282	4.42564577531798	0.896796292453395	0.343642197824263	0.678937501550679	pseudobulk	edgeR	LRT	Supp_layer_neurons
Eml5	-0.123535896493128	7.93306550347114	0.896517977613939	0.343717088302522	0.679029363871665	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cd68	-0.319759474063142	-0.548411001998029	0.896398893505362	0.343749138840323	0.679036585678794	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zfp597	0.133316181306209	4.58110050319547	0.896014548649118	0.343852609740788	0.67918487728927	pseudobulk	edgeR	LRT	Supp_layer_neurons
Morn1	0.135393365586172	4.6091722990983	0.895595899002799	0.343965363848339	0.679287965804987	pseudobulk	edgeR	LRT	Supp_layer_neurons
Vps37c	-0.119508569596994	4.19224386715407	0.895544508013638	0.343979208327636	0.679287965804987	pseudobulk	edgeR	LRT	Supp_layer_neurons
Mgat1	-0.185070898356821	3.63494100490652	0.895504388043745	0.343990016973254	0.679287965804987	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm36975	-0.294474581537312	4.85619204904866	0.895134412843582	0.344089712930754	0.679428733797874	pseudobulk	edgeR	LRT	Supp_layer_neurons
Klhdc3	-0.11240754550373	4.87942156333188	0.894992412028213	0.344127987776728	0.679442497088616	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ube2d1	0.107862093347108	5.30410862155761	0.894862190790398	0.34416309261791	0.679442497088616	pseudobulk	edgeR	LRT	Supp_layer_neurons
Efl1	-0.106666742808563	5.35103776552264	0.8947923620042	0.344181918948377	0.679442497088616	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm12828	-0.967737298249278	-3.49963006410661	0.894483981864317	0.344265077046273	0.679550561492742	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gbx1	-0.452630577699988	-2.19499460224581	0.893896305817998	0.344423625570537	0.679768518429284	pseudobulk	edgeR	LRT	Supp_layer_neurons
Dennd2c	-0.452622377234352	-2.19592542412087	0.893863990869165	0.344432346650817	0.679768518429284	pseudobulk	edgeR	LRT	Supp_layer_neurons
Abhd17a	-0.367369698256483	4.54709930759643	0.893717666359711	0.344471840092651	0.679790360123424	pseudobulk	edgeR	LRT	Supp_layer_neurons
Vapa	-0.125118540664599	6.66956311389697	0.893574716512265	0.344510428615422	0.679805775783971	pseudobulk	edgeR	LRT	Supp_layer_neurons
Bnip3l	0.112370400671388	4.54506839773959	0.893478126308583	0.344536505917108	0.679805775783971	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cetn2	0.210902192254352	1.6937902788733	0.893140648666328	0.344627638663404	0.679899952518158	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pitpnm2os2	-0.339668180769446	-0.724842406194004	0.893090815977389	0.344641098286573	0.679899952518158	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm33045	-0.157813771727292	2.21026873745289	0.892447887236404	0.344814814710935	0.680152125014751	pseudobulk	edgeR	LRT	Supp_layer_neurons
Xrcc4	0.114521884175644	6.32120272042251	0.892407216910264	0.344825807630628	0.680152125014751	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ranbp17	0.136708289840346	5.96490433750437	0.892142765068897	0.344897298775274	0.680237031167993	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm14133	0.233073207236032	2.37770681758923	0.89188532185177	0.344966914490202	0.68026902090982	pseudobulk	edgeR	LRT	Supp_layer_neurons
Myh4	-0.547144107990168	-2.57088374456753	0.891872392171607	0.344970411331161	0.68026902090982	pseudobulk	edgeR	LRT	Supp_layer_neurons
1700094D03Rik	0.280677854847264	-0.498060097719694	0.891760104001239	0.345000781761356	0.680272814564732	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tmc2	0.390419917217952	-1.10072496011699	0.891425651966761	0.345091261988595	0.680395122367488	pseudobulk	edgeR	LRT	Supp_layer_neurons
4930565D16Rik	-0.601409635719009	-2.68491449180051	0.891300004224421	0.345125262113893	0.680406060856689	pseudobulk	edgeR	LRT	Supp_layer_neurons
Snhg6	-0.148980131218644	2.62430182455915	0.890728209787067	0.345280046253436	0.680655100659853	pseudobulk	edgeR	LRT	Supp_layer_neurons
Eif3b	-0.1112417614144	4.19376684273508	0.889861807491553	0.345514759505011	0.681029094278796	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm46555	-0.40490727065431	-1.83784043647299	0.889761838633813	0.345541855526473	0.681029094278796	pseudobulk	edgeR	LRT	Supp_layer_neurons
Map1s	-0.130767579311412	4.30265558883338	0.889662830298658	0.345568694038836	0.681029094278796	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm13112	-0.952581762488936	-3.50383655162611	0.889465566043286	0.345622175517397	0.681029094278796	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm36694	-0.952581762488936	-3.50383655162611	0.889465566043286	0.345622175517397	0.681029094278796	pseudobulk	edgeR	LRT	Supp_layer_neurons
Fancd2os	-0.897409017553302	-3.25685413089745	0.8893521630667	0.34565292594168	0.681029094278796	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cant1	-0.236317495437158	3.46285950452707	0.889059402006513	0.345732328346946	0.681029094278796	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cyp2c54	-0.631882548660794	-2.80548472126714	0.888955883736709	0.345760410394253	0.681029094278796	pseudobulk	edgeR	LRT	Supp_layer_neurons
Lyve1	0.756301816029296	-3.18449502810642	0.888924126670712	0.345769025950901	0.681029094278796	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rccd1	0.123498308486545	3.95984504489098	0.888881762536395	0.345780519612541	0.681029094278796	pseudobulk	edgeR	LRT	Supp_layer_neurons
Slc48a1	0.112499210433301	4.77319346219288	0.888872527814496	0.345783025120563	0.681029094278796	pseudobulk	edgeR	LRT	Supp_layer_neurons
Prkcsh	-0.12332014987966	4.28807379630364	0.888725411524751	0.345822943124325	0.681051623311794	pseudobulk	edgeR	LRT	Supp_layer_neurons
Inppl1	0.172453140323773	1.56613326606816	0.88833830893074	0.345928007965355	0.681202435975255	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ccdc92	-0.133127547080282	4.67196419884258	0.888195138661101	0.345966877249706	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
Septin11	-0.0950932791860805	7.85261254905709	0.887978891631562	0.346025597353242	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rtl6	-0.355647722584053	2.58880129020057	0.887699666017646	0.346101438745266	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gsr	-0.109773430068879	4.60686918961861	0.887587137868274	0.346132009253752	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
Mcph1	-0.119692549720753	6.31515168282704	0.887462939358471	0.346165754494498	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
2610020C07Rik	0.167171335803543	3.80060521453098	0.887451022685855	0.346168992537292	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
Arr3	0.197308696269235	2.82814930337045	0.887440575413263	0.34617183134298	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
H4c11	-0.954442542292696	-3.50309323234159	0.887202205470859	0.346236611454582	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
Trmt44	-0.127860311886831	3.43067462974249	0.887159901517852	0.346248109816379	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
Catsperg1	-0.185178814403338	1.79005110179381	0.887038279809592	0.346281169902332	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
Arg2	0.233149970255266	1.31219121035237	0.886980376422567	0.346296911119566	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tardbp	0.103951163829035	6.27577672494681	0.886960031946207	0.346302442059396	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm26964	0.340204533404784	-1.35708839080515	0.88685633759437	0.346330634726988	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
H2-Ke6	0.135839365132594	3.03625192135836	0.886849046559299	0.346332617148006	0.681213867945173	pseudobulk	edgeR	LRT	Supp_layer_neurons
Oca2	0.221587898589893	1.29098433993107	0.886493980656672	0.346429177621696	0.681250852555444	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zic1	-0.908687392631531	-2.45423214792383	0.88647697275153	0.346433803851508	0.681250852555444	pseudobulk	edgeR	LRT	Supp_layer_neurons
Adamtsl4	-0.30237602408488	-0.526677340596765	0.886409759113781	0.346452087094815	0.681250852555444	pseudobulk	edgeR	LRT	Supp_layer_neurons
Eef1aknmt	-0.141814970197773	2.97800986615091	0.886360929317394	0.346465370443226	0.681250852555444	pseudobulk	edgeR	LRT	Supp_layer_neurons
Myh1	0.392163201047693	-1.98117139120022	0.885964934783894	0.346573119787542	0.681406691326094	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rps10	0.523650369841682	-2.63659003413516	0.88582875120426	0.346610185570619	0.681423543056214	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tdo2	-0.955308688730914	-3.50282812791598	0.885714935521089	0.346641167490635	0.681428432336297	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ctbp1	-0.225192266366174	4.66088966812736	0.885262566613349	0.346764344556927	0.681614543459999	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm12500	-0.545722406113129	-2.58156447129727	0.884586857053069	0.346948446351912	0.681790676785857	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm47465	0.415956444443962	-2.10530251835568	0.884580961142737	0.346950053317079	0.681790676785857	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm21586	1.11444225564606	-3.7996680443783	0.884515150842946	0.346967990987868	0.681790676785857	pseudobulk	edgeR	LRT	Supp_layer_neurons
Duxf3	1.11444225564606	-3.7996680443783	0.884515150842946	0.346967990987868	0.681790676785857	pseudobulk	edgeR	LRT	Supp_layer_neurons
Lars2	-0.147350132549219	5.92161665698906	0.884230552865475	0.347045577289752	0.681840298215144	pseudobulk	edgeR	LRT	Supp_layer_neurons
Slc13a4	0.523601406268779	-2.6427813271493	0.884162156457409	0.347064226833084	0.681840298215144	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pla2g4d	-1.0085890206363	-3.49714553349091	0.883953746654799	0.347121061994414	0.681840298215144	pseudobulk	edgeR	LRT	Supp_layer_neurons
AA467197	-0.950159926312836	-3.49643543702546	0.88388550200703	0.34713967564542	0.681840298215144	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ranbp3l	-0.261392204142043	0.00388247508453381	0.883811369664543	0.347159896692549	0.681840298215144	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ctcf	-0.104196929857745	5.48956405160981	0.88379516603308	0.347164316762883	0.681840298215144	pseudobulk	edgeR	LRT	Supp_layer_neurons
Sem1	0.160839788507941	4.74228023400711	0.883516136284762	0.347240443227195	0.68184171445275	pseudobulk	edgeR	LRT	Supp_layer_neurons
Hsdl1	0.139500768738363	2.9050395009526	0.88335246656465	0.34728510705664	0.68184171445275	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rab18	0.11764204984443	5.45803479760398	0.883338066296036	0.347289037118882	0.68184171445275	pseudobulk	edgeR	LRT	Supp_layer_neurons
Hsdl2	0.153165533847055	2.19622384617624	0.883058757589213	0.347365276840928	0.68184171445275	pseudobulk	edgeR	LRT	Supp_layer_neurons
Prr16	0.206811726884879	8.91693671806858	0.883023767732311	0.347374829224643	0.68184171445275	pseudobulk	edgeR	LRT	Supp_layer_neurons
Crebbp	-0.102330790298018	7.54713262789034	0.883014521876525	0.34737735344317	0.68184171445275	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zfp932	0.175813948464871	4.610002700462	0.882936662574254	0.347398610861074	0.68184171445275	pseudobulk	edgeR	LRT	Supp_layer_neurons
Lamp2	-0.124535056058652	5.64296058623479	0.882888644087593	0.347411721915421	0.68184171445275	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zfyve1	-0.100757177959754	5.47622610490327	0.882852291954539	0.347421648013998	0.68184171445275	pseudobulk	edgeR	LRT	Supp_layer_neurons
Mettl21a	0.181098653121196	2.70048894765475	0.882239664468752	0.347588986355878	0.682063317307335	pseudobulk	edgeR	LRT	Supp_layer_neurons
Hhatl	-0.251843471676455	0.687565012377471	0.882230079838128	0.347591605253178	0.682063317307335	pseudobulk	edgeR	LRT	Supp_layer_neurons
Impdh1	0.12602741907882	3.56287648257209	0.881604265794557	0.347762660185968	0.682342981267415	pseudobulk	edgeR	LRT	Supp_layer_neurons
4931428F04Rik	-0.111196927025029	4.26285604158408	0.88120892562379	0.347870778149757	0.682499121230066	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm7580	-0.374126463127525	0.198944166597896	0.880950861784936	0.347941378280937	0.682581634143588	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm26826	-0.243146210653878	0.146678134549867	0.880839456901612	0.34797186201956	0.68258544076251	pseudobulk	edgeR	LRT	Supp_layer_neurons
Fbxw5	-0.146270167491794	4.74768078116336	0.880576137782061	0.348043928493485	0.682606319702281	pseudobulk	edgeR	LRT	Supp_layer_neurons
4932438A13Rik	-0.0995366616210879	7.82515448164451	0.880556786319517	0.348049225496396	0.682606319702281	pseudobulk	edgeR	LRT	Supp_layer_neurons
Mcl1	-0.313749533379325	4.69306450601407	0.880487695235701	0.348068138431447	0.682606319702281	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pik3r1	0.133958611495344	6.71600425989728	0.880334426261342	0.348110099132937	0.682632629000825	pseudobulk	edgeR	LRT	Supp_layer_neurons
Dhrs7	0.188888988563864	2.53488946219724	0.879739624411837	0.348273004091358	0.682855069549577	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cry2	0.127046876611274	6.98448154067639	0.879711744395799	0.348280642439416	0.682855069549577	pseudobulk	edgeR	LRT	Supp_layer_neurons
Dedd	-0.164018077900974	3.59581675963906	0.879486022933778	0.348342492213346	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Mfsd8	0.117826495210859	4.74165910041341	0.879332720850124	0.348384506912754	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Fam131c	0.55790993074238	-2.17836411149927	0.879203569631626	0.348419908053178	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
4930589P08Rik	-0.480795288252853	-2.28105872243769	0.8789250046046	0.348496281071847	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm44941	-0.480795288252853	-2.28105872243769	0.8789250046046	0.348496281071847	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Trub2	0.141302668431427	3.82772579190987	0.878899434130412	0.348503292762268	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ubr3	-0.094196353317576	7.7796550424757	0.87865059288476	0.348571537632911	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
4930405D01Rik	-0.309283337031207	-0.481832925833796	0.878603889632482	0.348584348053162	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ptbp1	-0.154758983711631	3.9886799410326	0.878586087350825	0.348589231279959	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm49333	-0.177308491620526	1.52767811672047	0.878519909316631	0.348607384956212	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm15910	0.438128787451565	-1.78514362705239	0.878427299118727	0.348632791547467	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gorasp2	-0.108442107851913	5.23199830499996	0.878366260357369	0.348649538237166	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm27153	-0.38150661646986	1.96793469019873	0.878282164370747	0.348672612733459	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cbr3	-0.343613442811585	-0.586426211747059	0.878235131508165	0.348685518648993	0.68286508008943	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm28375	-0.249445936874233	3.28104646834081	0.877956999697183	0.348761851868211	0.682958641137929	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm12525	-0.509319885848099	-2.24521807480541	0.877720453385037	0.348826789825575	0.682978809578967	pseudobulk	edgeR	LRT	Supp_layer_neurons
Mzf1	0.131523421306432	3.74877998497499	0.877711417509035	0.348829270728339	0.682978809578967	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm5415	0.460577762109329	-1.77714571395652	0.877348104901813	0.34892904221531	0.683039580724806	pseudobulk	edgeR	LRT	Supp_layer_neurons
Sbsn	0.258228043044084	0.472231084887121	0.877306123052878	0.348940573606078	0.683039580724806	pseudobulk	edgeR	LRT	Supp_layer_neurons
Nectin2	0.252481327056009	0.531155127336705	0.877149803233869	0.348983515406061	0.683039580724806	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zkscan5	0.24626532752504	2.19548903160629	0.877117899354078	0.348992280436615	0.683039580724806	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zfp354b	0.306955203785402	1.98088556292093	0.877078442042977	0.349003121053626	0.683039580724806	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ubc	-0.221819884364352	5.83234583773633	0.876337630538615	0.34920673877673	0.683353362106802	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gpr26	0.146078370717504	6.41413420267111	0.876287219832207	0.349220600414286	0.683353362106802	pseudobulk	edgeR	LRT	Supp_layer_neurons
Vax1	-0.967708866344353	-3.50062262834766	0.875964392272735	0.349309387363661	0.683471174064359	pseudobulk	edgeR	LRT	Supp_layer_neurons
Grid1	0.103740353279037	9.15917652295641	0.87568017942931	0.349387579554049	0.683568238358466	pseudobulk	edgeR	LRT	Supp_layer_neurons
8430432A02Rik	-0.272368352496698	0.0448785614818854	0.875387101029612	0.349468235752201	0.683658687917707	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ciao3	0.169735694160042	3.80229477534906	0.875304447531114	0.349490986861001	0.683658687917707	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm31834	-0.409835010450849	-1.6343312039121	0.875117284200325	0.349542512674488	0.683703553745927	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tut4	-0.105666946247021	7.24305246558226	0.87469059383406	0.349660018594442	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm16726	-0.413391847314943	-1.97302489062371	0.874574294916894	0.349692055379211	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Psmd9	0.171359115434672	4.46460541161404	0.874506014861423	0.349710866300749	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm34081	0.483040300262268	-1.89126027606607	0.874502428594581	0.349711854343037	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Kat6b	-0.0964558711369848	7.56352054864281	0.874269020943409	0.349776167996144	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm20661	-0.646142284190727	-2.80974647464309	0.874061948932271	0.349833238540896	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rbck1	-0.174120237079044	5.16941009882782	0.874020551327424	0.349844649539964	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Zfp296	0.310711285196828	-1.04630626968228	0.87399970259112	0.349850396559616	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Dnm1	-0.168996542943216	8.04635805480836	0.873859356661001	0.349889086699179	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pip4p2	0.147483258208336	5.17104343442068	0.873817121320926	0.34990073114906	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
1700003C15Rik	0.374178985904944	-0.67824983181391	0.873769945419728	0.3499137383546	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Pygl	0.220139463189622	0.00661924195487711	0.873696997604127	0.349933852614541	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Snai2	-0.407621186904917	-1.90005395119761	0.873443862217882	0.350003663083759	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Trip13	0.333743199496714	0.244308200393259	0.873336707434215	0.350033220274964	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Trp53cor1	0.666269877733865	-2.80164110831082	0.873214275861981	0.350066995518826	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cd200r3	-0.649132419231236	-2.80048469271955	0.873185829452083	0.350074843675615	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ddr1	-0.129323231615128	3.94299755656512	0.873126512828337	0.350091209469299	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Itk	0.426113631839608	-1.3961186306904	0.873117016536787	0.350093829646819	0.683775223960635	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cd52	-0.361021180112665	-1.49252728770321	0.872868715623984	0.350162349282369	0.683810290818926	pseudobulk	edgeR	LRT	Supp_layer_neurons
Cd99l2	0.119180062836421	5.14363301211746	0.872844715995424	0.350168973043764	0.683810290818926	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tgfbr3	0.170645968413098	4.52915269674727	0.872423840894534	0.350285159911776	0.683981327192798	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rpusd4	0.208952479743266	1.58201329216757	0.871662912221345	0.35049535529704	0.684335885579148	pseudobulk	edgeR	LRT	Supp_layer_neurons
Grwd1	-0.162822970992089	1.63408959476989	0.871355607923374	0.35058029228755	0.684393575783059	pseudobulk	edgeR	LRT	Supp_layer_neurons
Fxyd7	-0.11888208041964	5.0259164774138	0.871348922860498	0.350582140308709	0.684393575783059	pseudobulk	edgeR	LRT	Supp_layer_neurons
Fam151a	0.938857415647029	-3.08133063630297	0.871153452823118	0.350636181981037	0.684399190791532	pseudobulk	edgeR	LRT	Supp_layer_neurons
1700019J19Rik	-0.421523127407639	-1.69779143462604	0.871131489205331	0.35064225497942	0.684399190791532	pseudobulk	edgeR	LRT	Supp_layer_neurons
Lrrc75b	-0.320700053134435	0.955831100574957	0.870966146006841	0.35068797740967	0.684409729698421	pseudobulk	edgeR	LRT	Supp_layer_neurons
Rac1	-0.184068418228456	5.06971251554395	0.870874484650237	0.350713328065114	0.684409729698421	pseudobulk	edgeR	LRT	Supp_layer_neurons
Gm11418	-0.265752181520321	2.22587269898688	0.870717721578359	0.350756689597549	0.684409729698421	pseudobulk	edgeR	LRT	Supp_layer_neurons
Tmem237	0.125372812338394	3.82519070102485	0.870606622746511	0.350787424570292	0.684409729698421	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ak7	-0.289382300198167	0.117502742133504	0.870539437657497	0.350806012791275	0.684409729698421	pseudobulk	edgeR	LRT	Supp_layer_neurons
Smim12	0.141404213915118	2.97624297747239	0.870491154554982	0.35081937219383	0.684409729698421	pseudobulk	edgeR	LRT	Supp_layer_neurons
Ilk	-0.166898489337186	3.06345492856738	0.869745792775488	0.351025693549556	0.684756377807658	pseudobulk	edgeR	LRT	Supp_layer_neurons
Fdx1	0.137615917968929	3.10293435008217	0.869218565605934	0.351171733561141	0.684985386327986	pseudobulk	edgeR	LRT	Supp_layer_neurons
